source	interaction	target
MAPK3	PPI>	SPIB
PIK3R1	PPI>	IRS1
PTPN11	PPI>	PTK2
PRKCZ	PPI>	MAPK1
RET	PPI>	SRC
SRC	PPI>	ABL1
GHR	PPI>	STAT5A
MAPK14	PPI>	ATF2
INSR	PPI>	JAK1
GRB10	PPI>	AKT1
IRS1	PPI>	PTPN11
ERBB2	PPI>	HSP90AA1
CASP10	PPI>	RB1
SRC	PPI>	STAT5B
PTPN11	PPI>	PDGFRB
DGKZ	PPI>	RB1
GAB2	PPI>	SRC
SHC1	PPI>	IL2RB
MYC	PPI>	CEBPB
EP300	PPI>	SP3
MAPK14	PPI>	STAT1
JAK1	PPI>	STAT3
CASP9	PPI>	MAP2K1
PTK2	PPI>	TNFRSF1A
MAP2K1	PPI>	PEBP1
SHC1	PPI>	PTK2
MAPK3	PPI>	LCK
MAPK8	PPI>	MAPK1
MAPK8	PPI>	HSF1
SRC	PPI>	GTF2I
MAP2K1	PPI>	GRB10
AKT1	PPI>	RAF1
AKT1	PPI>	CASP3
PIK3R1	PPI>	CRK
PIK3R1	PPI>	YWHAG
SRC	PPI>	AKT1
ABL1	PPI>	CASP9
GRB10	PPI>	MAPK1
CRK	PPI>	ABL1
SRC	PPI>	PTPN2
ABL1	PPI>	JAK1
PDGFRB	PPI>	JAK1
IFNAR1	PPI>	PTPN11
MAP2K2	PPI>	BRAF
ELK1	PPI>	MAPK3
PDGFRB	PPI>	STAT3
PIK3R1	PPI>	RET
KHDRBS1	PPI>	MAPK1
IL2RB	PPI>	RAF1
MAPK9	PPI>	RB1
IL2RB	PPI>	STAT5B
ERBB2	PPI>	JAK2
GAB2	PPI>	PTPN11
PIK3R1	PPI>	INSR
SYK	PPI>	PTK2
IL2RB	PPI>	SYK
EP300	PPI>	ELF3
JAK2	PPI>	KIT
SYK	PPI>	STAT5A
CDK5	PPI>	GSK3B
PRKCZ	PPI>	CASP9
RAF1	PPI>	HSPA8
PAK1	PPI>	MAPK1
CRKL	PPI>	KIT
PIK3R1	PPI>	JAK2
PPP1CC	PPI>	RB1
MAP2K1	PPI>	MYC
IRS1	PPI>	JAK2
SRC	PPI>	RAF1
ELK1	PPI>	MAPK8
MAP2K1	PPI>	CASP9
ABL1	PPI>	SRC
DUSP3	PPI>	STAT1
MST1R	PPI>	SRC
INSR	PPI>	RAF1
RB1	PPI>	EP300
JAK1	PPI>	SYK
INSR	PPI>	SRC
MAP2K2	PPI>	CASP9
MST1R	PPI>	AKT1
MAPK8	PPI>	SPAG9
PLK3	PPI>	MAPK1
CASP9	PPI>	MAPK3
CDK5	PPI>	PURA
MAPK3	PPI>	RAF1
IGF1R	PPI>	STAT3
MAPK1	PPI>	FOS
CEBPB	PPI>	MYC
SRC	PPI>	KIT
ATF2	PPI>	RB1
MAPK1	PPI>	UBTF
RAF1	PPI>	RB1
EPOR	PPI>	STAT5B
PURA	PPI>	RB1
KIT	PPI>	LCK
SHC1	PPI>	PTPN2
GTF2I	PPI>	STAT1
EP300	PPI>	NFYB
CTNNB1	PPI>	KDR
MAPK1	PPI>	STAT5A
PTK2	PPI>	BMX
PIK3R1	PPI>	ABL1
PRKCI	PPI>	SRC
PAK1	PPI>	BMX
HSF1	PPI>	STAT1
GRB10	PPI>	KDR
BAG1	PPI>	RB1
MAP2K1	PPI>	MAPK3
FOS	PPI>	STAT1
CTNNB1	PPI>	CASP3
RAF1	PPI>	MAPK7
UBB	PPI>	MYC
CTNNB1	PPI>	GSK3B
CASP8	PPI>	RB1
MAPK14	PPI>	MAX
SYK	PPI>	TUBA1A
RAF1	PPI>	LCK
CRKL	PPI>	STAT5B
IRS1	PPI>	UBTF
ELK1	PPI>	EP300
MAPK1	PPI>	MAPK14
KIT	PPI>	STAT5B
MAPK14	PPI>	MAPK3
PRKCZ	PPI>	CASP6
CRK	PPI>	KIT
PAK1	PPI>	AKT1
LCK	PPI>	MAPK3
