Sample	HSPA2	HSPA6	CRKL	PRKAG1	THBS2	PRKAG3	HSPA8	IFNAR2	IFNAR1	PPP3R2	PPP3R1	PIK3CA	PIK3CB	PIK3CD	COL27A1	GABARAP	IFNA13	OSM	IFNA10	IFNA17	IFNA16	IFNA14	IGF1R	PRKAG2	PPP2R2D	DUSP7	PPP2R2A	PPP2R2C	PPP2R2B	STK3	STK4	CSF3R	CCND1	MAX	CCND3	CCND2	PTEN	IL7R	ITGA9	RASGRP1	RASGRP4	CDKN1B	ITGA2	ITGA3	ITGA4	ITGA5	ITGA6	ITGA7	COL3A1	IL7	MTCP1	JAK2	JAK3	NF1	JAK1	IL2	GRM1	CHUK	COL4A6	COL4A5	COL4A4	COL4A3	COL4A2	COL4A1	VEGFB	BNIP3	RPS6KA1	RPS6KA2	RPS6KA3	RPS6KA4	RPS6KA5	RPS6KA6	ITGAV	INS	CD14	FBXO32	CACNA1A	FLNA	FLNB	FLNC	GADD45B	CD19	CACNA1C	SMAD4	CACNA1D	MAP4K3	RAP1A	MAP3K7	CACNA1F	FGF6	PIK3CG	TSC2	PIK3AP1	TSC1	CDC37	LAMA1	LAMA2	LAMA3	LAMA4	LAMA5	RXRA	IL3RA	IL2RA	IL2RB	IL2RG	FOXO1	IFNA21	SPP1	CDC42	RASGRP2	FOXO4	EGFR	CAT	BAD	NGFR	PGF	KLF2	PPP5D1	HOMER1	HOMER3	HOMER2	ITGB1	RPTOR	ITGB3	NOS3	ITGB5	ITGB4	ITGB7	ITGB6	ITGB8	PLA2G4C	PLA2G4B	PLA2G4A	PLA2G4F	PLA2G4E	PLA2G4D	TCL1B	TCL1A	EIF4E2	MAP3K11	MAP3K12	MAP3K13	MAP3K14	PPP3CA	PPP3CB	PPP3CC	PCK2	PCK1	COL11A1	GHR	PPP2R3B	PPP2R3C	PPP2R3A	IKBKB	ARAF	IKBKG	EGF	PRL	GNG10	GNG11	GNG12	GNG13	RELN	RELB	RELA	CDKN2B	CDKN2D	KITLG	GH1	FN1	CSF1	CSF3	GNG7	GNG4	GNG5	GNG2	GNG3	ELK4	PAK1	GNG8	NFATC1	NGF	NFATC3	DUSP6	RRAS	ELK1	LAMB1	LAMB3	LAMB2	IBSP	LAMB4	CCNE2	CCNE1	ANGPT2	NLK	ANGPT1	ANGPT4	FIGF	IGF1	MRAS	RAG2	RAG1	ECSIT	EIF4E	EIF4B	EPOR	PPP5C	NFKB1	MEF2C	PDGFRB	PDGFRA	CHAD	RASGRP3	RPS6KB1	ATM	HGF	TNFSF10	FLT4	S1PR4	FLT1	MECOM	ITGA2B	S1PR1	CSF1R	RPS6KB2	FGF18	FBXO25	ITGA1	CDKN1A	DUSP8	TGFBR2	TGFBR1	NTF3	NTF4	GNB5	GNB4	GNB1	GNB3	GNB2	COL5A2	COL5A3	AGAP2	COL5A1	MTOR	HSP90B1	FGF12	FGF11	MAPK9	IRS4	DUSP1	IRS1	IRS2	C8orf44-SGK3	CDK2	ITGA11	CDK4	CDK6	EIF4E1B	LPAR2	LPAR3	LPAR1	LPAR6	LPAR4	LPAR5	TGFB1	TGFB2	PTK2	PRKAA2	PRKAA1	MCL1	PRKX	YWHAZ	GABARAPL1	GABARAPL2	YWHAQ	RASGRF1	YWHAH	YWHAB	YWHAG	YWHAE	RAC2	RAC3	RAC1	PRKCA	NR4A1	CHRM2	CHRM1	PRKCZ	COL24A1	IL6R	COL6A3	CCNB3	CCNB2	CCNB1	BCL6	CACNG8	FGFR4	CACNG1	CACNG2	COL6A6	CACNG4	CACNG5	CACNG6	CACNG7	RAPGEF2	CACNA1H	CACNA1I	MAP3K8	MLST8	COL11A2	MAP3K2	MAP3K3	CACNA1B	MAP3K1	MAP3K6	CACNA1E	MAP3K4	GADD45G	CACNA1S	NFKB2	CREB5	PRMT1	CREB3	CREB1	MDM2	FGFR2	FGFR3	SETD7	FGFR1	ZAK	AKT1	SYK	KIT	F2R	HRAS	RRAS2	HIF1A	LAMTOR3	ITGA10	CRTC2	CRK	RICTOR	DAXX	THEM4	PPM1B	PPM1A	PRLR	FOS	JUN	CASP9	PRKAB2	PRKAB1	ATG12	LAMC2	LAMC3	LAMC1	PTPN7	PTPN5	DUSP2	TP53	TNFRSF1A	JMJD7-PLA2G4B	MAP3K5	EIF4EBP1	PPP2R5D	VEGFA	FGF22	FGF23	FGF20	PPP2R5C	FGF21	VEGFC	MKNK2	MKNK1	STK11	RPS6	TGFB3	ARRB2	ARRB1	IL1A	IL1B	RAF1	STAT3	IFNB1	RASGRF2	KDR	SRF	COMP	EFNA5	EFNA4	EFNA3	EFNA2	EFNA1	RRAGD	SGK3	SGK2	SGK1	IL10	IL6	MOS	IL4	COL1A2	IL3	COL1A1	RHEB	MAP4K1	PPP2R1A	PPP2R1B	MAP4K2	MAP4K4	FOXO3	MAP2K2	INSR	MAP2K7	FOXO6	MAP2K5	MAP2K4	DDIT4	FAS	HSPB1	PKN1	PKN3	PKN2	PPP2R5E	DUSP16	DUSP10	CSH2	CASP3	CSH1	PPP2R5A	PPP2R5B	MAPT	COL6A1	ATF6B	COL6A2	COL6A5	BCL2	BCL2L1	PLK1	PLK3	PLK2	PLK4	EPO	AKT2	AKT3	GADD45A	BDNF	CACNA2D1	NTRK1	NTRK2	HSP90AB1	CSNK1E	MYC	MYB	DDIT3	SOD2	RAP1B	FASLG	SMAD2	CACNA2D2	CACNA2D3	SMAD3	CACNA2D4	KRAS	GH2	PPP2CA	PPP2CB	GSK3B	TLR2	GRB2	TLR4	STMN1	PDGFA	PDGFB	G6PC3	G6PC2	PDGFC	PDGFD	MAPKAPK5	MAPKAPK3	IL1R2	IL1R1	RRAGC	COL2A1	THBS4	RRAGB	TNXB	THBS3	THBS1	PIK3R5	AKT1S1	PIK3R3	PIK3R2	PIK3R1	PRKCB	IL4R	CDC25B	GYS1	MAP2K3	GYS2	PRKCG	FGF9	FGF8	FGF7	VWF	FGF5	FGF4	FGF3	FGF2	FGF1	VTN	G6PC	FGF13	PAK2	ITGA8	EPHA2	MAP2K1	MAPK14	CCNG2	MAPK10	MAPK11	MAPK12	MAPK13	TEK	CACNB3	CACNB2	CACNB1	CACNB4	MAPK3	FGF19	MAPK1	DUSP9	MAPK7	DUSP5	DUSP4	MAPK8	FGF10	FGF17	FGF16	DUSP3	FGF14	RBL2	LOC648044	PHLPP2	PHLPP1	MAPK8IP1	MAPK8IP2	MAPK8IP3	IFNA8	SOS2	SOS1	MAP2K6	IFNA2	IFNA1	IFNA7	IFNA6	IFNA5	IFNA4	MET	PRKACG	PRKACA	PRKACB	HSP90AA1	JUND	HSPA1B	HSPA1A	HSPA1L	BCL2L11	CACNA1G	NRAS	MAPKAPK2	OSMR	GNGT2	ULK2	ULK3	TRAF2	ULK1	RRAGA	GNGT1	TRAF6	TNR	TNF	TNC	ATF4	TNN	RASA1	RASA2	CACNG3	PTPRR	TAB2	TAB1	CREB3L2	CREB3L3	CREB3L1	GNA12	BRAF	CREB3L4	PDPK1	ATF2
GDC-0941_0.37	0.0110092511818	0.0110092511818	0.0568427863636	0.123609636364	0.00140053373116	0.123609636364	0.0110092511818	0.0826303833373	0.0826303833373	0.000570127809091	0.000570127809091	0.405834927122	0.405834927122	0.405834927122	0.00140053373116	0.112226972727	0.0694779107253	0.0694779107253	0.0694779107253	0.0694779107253	0.0694779107253	0.0694779107253	0.063518186464	0.123609636364	0.656478470958	0.0785964745455	0.656478470958	0.656478470958	0.656478470958	0.00286786756364	0.110868154545	0.0826303833373	0.222241090909	0.0164735887273	0.117678288182	0.185534609091	0.943696934578	0.356506617613	0.00140053373116	0.00758398380449	0.00758398380449	0.893763118182	0.00140053373116	0.00140053373116	0.00140053373116	0.00140053373116	0.00140053373116	0.00140053373116	0.00140053373116	0.0694779107253	0.656478470958	0.116072696681	0.116072696681	0.0121115372358	0.116072696681	0.0694779107253	0.0173749843787	2.01834710909	0.00140053373116	0.00140053373116	0.00140053373116	0.00140053373116	0.00140053373116	0.00140053373116	0.0303196348429	0.112226972727	0.925940936636	0.925940936636	0.925940936636	0.0671427027273	0.0671427027273	0.925940936636	0.00140053373116	0.324867984036	0.000201907638182	0.112226972727	0.00119013505855	0.05126299	0.05126299	0.05126299	0.108557527273	0.109210063436	0.00119013505855	3.41640429091e-06	0.00119013505855	0.0279692544984	0.00120618159493	0.230854571818	0.00119013505855	0.0303196348429	0.2828744658	1.02826864414	0.112401757426	0.999610945684	0.656478470958	0.00140053373116	0.00140053373116	0.00140053373116	0.00140053373116	0.00140053373116	0.0664157390909	0.0826303833373	0.0826303833373	0.0826303833373	0.0826303833373	0.469342736364	0.0694779107253	0.00140053373116	0.0270053687552	0.00758398380449	0.469342736364	0.0616678554397	0.112226972727	0.963628836364	0.0616678554397	0.0303196348429	0.112226972727	0.0296384665043	0.128457497356	0.128457497356	0.128457497356	0.00140053373116	0.116846649521	0.00140053373116	0.656478470958	0.00140053373116	0.00140053373116	0.00140053373116	0.00140053373116	0.00140053373116	0.0690608445455	0.0690608445455	0.0690608445455	0.0690608445455	0.0690608445455	0.0690608445455	0.656478470958	0.656478470958	0.0045151805513	0.00356342045455	0.000385276863636	0.000385276863636	0.266766388182	0.000570127809091	0.000570127809091	0.000570127809091	0.112226972727	0.112226972727	0.00140053373116	0.0826303833373	0.656478470958	0.656478470958	0.656478470958	1.94337490909	0.0406528816743	1.01009304545	0.0303196348429	0.0694779107253	0.0319979582918	0.0319979582918	0.0315909121355	0.0319979582918	0.00140053373116	0.267985178182	0.253988355455	0.112226972727	0.112226972727	0.0303196348429	0.0694779107253	0.00140053373116	0.0303196348429	0.0694779107253	0.0319979582918	0.0319979582918	0.0319979582918	0.0319979582918	0.0319979582918	0.0716715518182	0.01133806875	0.0319979582918	0.00967632609091	0.0290755510238	0.00967632609091	0.0785964745455	0.0301646091381	0.0742880854545	0.00140053373116	0.00140053373116	0.00140053373116	0.00140053373116	0.00140053373116	0.117678288182	0.117678288182	0.0303196348429	0.115796245455	0.0303196348429	0.0303196348429	0.0303196348429	0.324867984036	0.0301646091381	0.112226972727	0.112226972727	1.00259821818e-05	0.0045151805513	0.0118510916135	0.0826303833373	0.0296384665043	0.253988355455	0.0164735887273	0.0616678554397	0.0616678554397	0.00140053373116	0.00758398380449	0.163306988219	0.112226972727	0.0303196348429	0.112226972727	0.0616678554397	0.112226972727	0.0616678554397	0.0110092511818	0.00140053373116	0.112226972727	0.0616678554397	0.163306988219	0.0303196348429	0.112226972727	0.00140053373116	0.893763118182	0.0785964745455	0.00173559890909	0.00173559890909	7.96693064847e-05	7.96693064847e-05	0.0319979582918	0.0319979582918	0.0319979582918	0.0319979582918	0.0319979582918	0.00140053373116	0.00140053373116	0.128457497356	0.00140053373116	2.0684874682	0.656478470958	0.0303196348429	0.0303196348429	0.0892214654545	0.128450647329	0.0785964745455	0.109655228663	0.128450647329	0.887663145455	0.185534609091	0.00140053373116	0.117678288182	0.117678288182	0.0045151805513	0.0319979582918	0.0319979582918	0.0319979582918	0.0319979582918	0.0319979582918	0.0319979582918	8.78840181818e-05	8.78840181818e-05	0.0302025804474	1.93496188476	1.93496188476	0.5054192	5.5423443161e-05	0.0848039336364	0.112226972727	0.112226972727	0.0848039336364	0.00758398380449	0.0848039336364	0.0848039336364	0.0848039336364	0.0848039336364	0.0270053687552	0.0270053687552	0.118807218592	0.167464309354	1.19361843636	0.0319979582918	0.0319979582918	0.0519588329918	0.00140053373116	0.0826303833373	0.00140053373116	0.112226972727	0.112226972727	0.112226972727	0.112226972727	0.00119013505855	0.0616678554397	0.00119013505855	0.00119013505855	0.00140053373116	0.00119013505855	0.00119013505855	0.00119013505855	0.00119013505855	0.0121115372358	0.00119013505855	0.00119013505855	0.277774872727	0.133921381909	0.00140053373116	0.000619706244113	0.000619706244113	0.00119013505855	0.646659904721	0.00475683609091	0.00119013505855	0.0122869957273	0.108557527273	0.00119013505855	0.267985178182	1.26444435455	0.112226972727	1.26444435455	1.26444435455	1.29299344545	0.0616678554397	0.0616678554397	0.112226972727	0.0616678554397	0.000385276863636	2.63307938789	0.00388177808831	0.0616678554397	0.0319979582918	0.0941456976696	0.0301646091381	4.0547422	0.0919673063636	0.00140053373116	1.35599840909	0.0568427863636	0.132571236155	0.0549733990909	0.656478470958	0.00833467963636	0.0510318836364	0.0826303833373	0.00515191973636	0.0110092511818	0.656478470958	0.123609636364	0.123609636364	0.112226972727	0.00140053373116	0.00140053373116	0.00140053373116	0.0785964745455	0.0785964745455	0.0785964745455	0.0806095954545	0.00893794990909	0.0690608445455	0.613816883356	0.118019800268	0.656478470958	0.724434827273	0.0303196348429	0.0303196348429	0.0303196348429	0.656478470958	0.0303196348429	0.0303196348429	0.121296727273	0.121296727273	0.405907290909	0.0118510916135	8.78840181818e-05	0.05126299	0.05126299	0.000127643048	0.000127643048	0.465364935026	0.157272454545	0.0694779107253	0.00758398380449	0.0616678554397	0.00515191973636	0.00140053373116	0.0303196348429	0.0303196348429	0.0303196348429	0.0303196348429	0.0303196348429	0.00447404321541	0.887663145455	0.887663145455	0.887663145455	0.00597617109091	0.69200281074	0.0399720581777	0.0694779107253	0.00140053373116	0.0694779107253	0.00140053373116	0.205136874004	0.000680673081818	0.656478470958	0.656478470958	0.00174067575896	0.0279692544984	0.441209045455	0.383989735719	0.063518186464	0.0132525293636	0.469342736364	0.00218799720909	0.799162218182	0.0974939980552	0.00610589536364	0.00472320909091	0.0519588329918	0.0519588329918	0.0519588329918	0.656478470958	0.0785964745455	0.0785964745455	0.0694779107253	0.0932199480909	0.0694779107253	0.656478470958	0.656478470958	0.0690608445455	0.00140053373116	1.26444435455	0.00140053373116	0.00140053373116	0.565009918182	0.0710142609091	0.112226972727	0.112226972727	0.112226972727	0.112226972727	0.0694779107253	2.63307938789	2.63307938789	0.108557527273	7.96693064847e-05	0.00119013505855	0.00168720730671	0.00168720730671	0.656478470958	0.112226972727	0.12683559	0.0174268929091	0.0164735887273	0.112226972727	0.00120618159493	0.108395527273	8.623145e-05	0.00119013505855	0.00119013505855	8.623145e-05	0.00119013505855	0.0941456976696	0.0694779107253	0.656478470958	0.656478470958	1.13222967273	0.00423280696553	0.0283239117216	0.00423280696553	0.0690608445455	0.0303196348429	0.0303196348429	0.112226972727	0.112226972727	0.0303196348429	0.0303196348429	0.0161485140909	0.0652107472727	0.00282451491818	0.00282451491818	0.00447404321541	0.00140053373116	0.00140053373116	0.00447404321541	0.00140053373116	0.00140053373116	0.00140053373116	0.2828744658	0.745284624961	0.405834927122	0.405834927122	0.405834927122	0.133279547122	0.0826303833373	0.0164735887273	0.0642996127273	0.0716832345455	0.0642996127273	0.133279547122	0.0303196348429	0.0303196348429	0.0303196348429	0.00140053373116	0.0303196348429	0.0303196348429	0.0303196348429	0.0303196348429	0.0303196348429	0.00140053373116	0.112226972727	0.0303196348429	0.01133806875	0.00140053373116	0.0616678554397	0.383989735719	0.107612621818	0.112226972727	0.0892214654545	0.107612621818	0.107612621818	0.107612621818	0.0616678554397	0.00119013505855	0.00119013505855	0.00119013505855	0.00119013505855	0.567814245455	0.0303196348429	0.567814245455	0.0785964745455	0.0642816536364	0.0785964745455	0.0785964745455	0.0892214654545	0.0303196348429	0.0303196348429	0.0303196348429	0.0785964745455	0.0303196348429	0.112226972727	0.0315909121355	0.656478470958	0.656478470958	0.010580638	0.010580638	0.0841459872727	0.0694779107253	0.0126201566232	0.0126201566232	0.0716832345455	0.0694779107253	0.0694779107253	0.0694779107253	0.0694779107253	0.0694779107253	0.0694779107253	0.0616678554397	5.5423443161e-05	5.5423443161e-05	5.5423443161e-05	0.656478470958	0.0110092511818	0.0110092511818	0.0110092511818	0.0110092511818	0.112226972727	0.00119013505855	0.0941456976696	0.0652107472727	0.0826303833373	0.0319979582918	0.130801282823	0.130801282823	0.0563601748856	0.130801282823	0.00447404321541	0.0319979582918	0.000515023345455	0.00140053373116	0.108639434545	0.00140053373116	1.00358847273	0.00140053373116	0.0121115372358	0.0131511593217	0.00119013505855	0.0785964745455	0.00813728281818	0.00787860672727	1.26444435455	1.26444435455	1.26444435455	0.000355786179751	0.0428731790323	1.26444435455	0.960351852087	1.06495381818
PI-103_1.11	0.0110092511818	0.0110092511818	0.0568427863636	0.123609636364	0.00164203517142	0.123609636364	0.0110092511818	0.0858164748335	0.0858164748335	0.000570127809091	0.000570127809091	0.478949835297	0.478949835297	0.478949835297	0.00164203517142	0.112226972727	0.0698316640247	0.0698316640247	0.0698316640247	0.0698316640247	0.0698316640247	0.0698316640247	0.0664428764809	0.123609636364	0.782791067742	0.0785964745455	0.782791067742	0.782791067742	0.782791067742	0.00286786756364	0.110868154545	0.0858164748335	0.222241090909	0.0164735887273	0.117678288182	0.185534609091	1.06568482851	0.354970519257	0.00164203517142	0.00868610642126	0.00868610642126	0.893763118182	0.00164203517142	0.00164203517142	0.00164203517142	0.00164203517142	0.00164203517142	0.00164203517142	0.00164203517142	0.0698316640247	0.782791067742	0.126512812858	0.126512812858	0.0138693381833	0.126512812858	0.0698316640247	0.0203285040781	2.01834710909	0.00164203517142	0.00164203517142	0.00164203517142	0.00164203517142	0.00164203517142	0.00164203517142	0.0311904541374	0.112226972727	1.33130024545	1.33130024545	1.33130024545	0.0671427027273	0.0671427027273	1.33130024545	0.00164203517142	0.394789333132	0.000201907638182	0.112226972727	0.00136221927053	0.05126299	0.05126299	0.05126299	0.108557527273	0.12836423474	0.00136221927053	3.41640429091e-06	0.00136221927053	0.0287652641222	0.00111752693256	0.230854571818	0.00136221927053	0.0311904541374	0.334613542166	1.19193788273	0.132098285517	1.10130235516	0.782791067742	0.00164203517142	0.00164203517142	0.00164203517142	0.00164203517142	0.00164203517142	0.0664157390909	0.0858164748335	0.0858164748335	0.0858164748335	0.0858164748335	0.469342736364	0.0698316640247	0.00164203517142	0.0277620415748	0.00868610642126	0.469342736364	0.0640184222334	0.112226972727	0.963628836364	0.0640184222334	0.0311904541374	0.112226972727	0.0338261707758	0.151100949928	0.151100949928	0.151100949928	0.00164203517142	0.118187149938	0.00164203517142	0.782791067742	0.00164203517142	0.00164203517142	0.00164203517142	0.00164203517142	0.00164203517142	0.0690608445455	0.0690608445455	0.0690608445455	0.0690608445455	0.0690608445455	0.0690608445455	0.782791067742	0.782791067742	0.00453910162535	0.00356342045455	0.000385276863636	0.000385276863636	0.266766388182	0.000570127809091	0.000570127809091	0.000570127809091	0.112226972727	0.112226972727	0.00164203517142	0.0858164748335	0.782791067742	0.782791067742	0.782791067742	1.94337490909	0.0370851334928	1.01009304545	0.0311904541374	0.0698316640247	0.0376653756943	0.0376653756943	0.0371822256425	0.0376653756943	0.00164203517142	0.267985178182	0.253988355455	0.112226972727	0.112226972727	0.0311904541374	0.0698316640247	0.00164203517142	0.0311904541374	0.0698316640247	0.0376653756943	0.0376653756943	0.0376653756943	0.0376653756943	0.0376653756943	0.0716715518182	0.0115368975109	0.0376653756943	0.00967632609091	0.0299202338815	0.00967632609091	0.0785964745455	0.0333857331577	0.0742880854545	0.00164203517142	0.00164203517142	0.00164203517142	0.00164203517142	0.00164203517142	0.117678288182	0.117678288182	0.0311904541374	0.115796245455	0.0311904541374	0.0311904541374	0.0311904541374	0.394789333132	0.0333857331577	0.112226972727	0.112226972727	1.00259821818e-05	0.00453910162535	0.0121126504129	0.0858164748335	0.0338261707758	0.253988355455	0.0164735887273	0.0640184222334	0.0640184222334	0.00164203517142	0.00868610642126	0.167957321816	0.112226972727	0.0311904541374	0.112226972727	0.0640184222334	0.112226972727	0.0640184222334	0.0110092511818	0.00164203517142	0.112226972727	0.0640184222334	0.167957321816	0.0311904541374	0.112226972727	0.00164203517142	0.893763118182	0.0785964745455	0.00173559890909	0.00173559890909	8.06403074703e-05	8.06403074703e-05	0.0376653756943	0.0376653756943	0.0376653756943	0.0376653756943	0.0376653756943	0.00164203517142	0.00164203517142	0.151100949928	0.00164203517142	2.09916438698	0.782791067742	0.0311904541374	0.0311904541374	0.0892214654545	0.150523551215	0.0785964745455	0.124559757429	0.150523551215	0.887663145455	0.185534609091	0.00164203517142	0.117678288182	0.117678288182	0.00453910162535	0.0376653756943	0.0376653756943	0.0376653756943	0.0376653756943	0.0376653756943	0.0376653756943	8.78840181818e-05	8.78840181818e-05	0.0356336319046	1.85323515912	1.85323515912	0.5054192	5.06562427111e-05	0.0848039336364	0.112226972727	0.112226972727	0.0848039336364	0.00868610642126	0.0848039336364	0.0848039336364	0.0848039336364	0.0848039336364	0.0277620415748	0.0277620415748	0.136491066141	0.175736097171	1.19361843636	0.0376653756943	0.0376653756943	0.0554160670116	0.00164203517142	0.0858164748335	0.00164203517142	0.112226972727	0.112226972727	0.112226972727	0.112226972727	0.00136221927053	0.0640184222334	0.00136221927053	0.00136221927053	0.00164203517142	0.00136221927053	0.00136221927053	0.00136221927053	0.00136221927053	0.0138693381833	0.00136221927053	0.00136221927053	0.277774872727	0.135809464077	0.00164203517142	0.000623955104141	0.000623955104141	0.00136221927053	0.663582995826	0.00475683609091	0.00136221927053	0.0122869957273	0.108557527273	0.00136221927053	0.267985178182	1.26444435455	0.112226972727	1.26444435455	1.26444435455	1.29299344545	0.0640184222334	0.0640184222334	0.112226972727	0.0640184222334	0.000385276863636	3.15451156858	0.0045373753304	0.0640184222334	0.0376653756943	0.108819845408	0.0333857331577	4.0547422	0.0919673063636	0.00164203517142	1.35599840909	0.0568427863636	0.134223394432	0.0549733990909	0.782791067742	0.00833467963636	0.0510318836364	0.0858164748335	0.00515191973636	0.0110092511818	0.782791067742	0.123609636364	0.123609636364	0.112226972727	0.00164203517142	0.00164203517142	0.00164203517142	0.0785964745455	0.0785964745455	0.0785964745455	0.0806095954545	0.00893794990909	0.0690608445455	0.692847475294	0.119117199353	0.782791067742	0.724434827273	0.0311904541374	0.0311904541374	0.0311904541374	0.782791067742	0.0311904541374	0.0311904541374	0.121296727273	0.121296727273	0.405907290909	0.0121126504129	8.78840181818e-05	0.05126299	0.05126299	0.000127643048	0.000127643048	0.545546995881	0.157272454545	0.0698316640247	0.00868610642126	0.0640184222334	0.00515191973636	0.00164203517142	0.0311904541374	0.0311904541374	0.0311904541374	0.0311904541374	0.0311904541374	0.00450390738249	0.887663145455	0.887663145455	0.887663145455	0.00597617109091	0.824165451578	0.0370024000273	0.0698316640247	0.00164203517142	0.0698316640247	0.00164203517142	0.21646710714	0.000680673081818	0.782791067742	0.782791067742	0.00186350521092	0.0287652641222	0.441209045455	0.326501809847	0.0664428764809	0.0132525293636	0.469342736364	0.00218799720909	0.799162218182	0.109050269102	0.00610589536364	0.00472320909091	0.0554160670116	0.0554160670116	0.0554160670116	0.782791067742	0.0785964745455	0.0785964745455	0.0698316640247	0.0932199480909	0.0698316640247	0.782791067742	0.782791067742	0.0690608445455	0.00164203517142	1.26444435455	0.00164203517142	0.00164203517142	0.565009918182	0.0710142609091	0.112226972727	0.112226972727	0.112226972727	0.112226972727	0.0698316640247	3.15451156858	3.15451156858	0.108557527273	8.06403074703e-05	0.00136221927053	0.00172025102999	0.00172025102999	0.782791067742	0.112226972727	0.12683559	0.0174268929091	0.0164735887273	0.112226972727	0.00111752693256	0.108395527273	8.623145e-05	0.00136221927053	0.00136221927053	8.623145e-05	0.00136221927053	0.108819845408	0.0698316640247	0.782791067742	0.782791067742	1.13222967273	0.00485331765527	0.029206128032	0.00485331765527	0.0690608445455	0.0311904541374	0.0311904541374	0.112226972727	0.112226972727	0.0311904541374	0.0311904541374	0.0161485140909	0.0652107472727	0.00282451491818	0.00282451491818	0.00450390738249	0.00164203517142	0.00164203517142	0.00450390738249	0.00164203517142	0.00164203517142	0.00164203517142	0.334613542166	0.867434037667	0.478949835297	0.478949835297	0.478949835297	0.139088343219	0.0858164748335	0.0164735887273	0.0591928896573	0.0716832345455	0.0591928896573	0.139088343219	0.0311904541374	0.0311904541374	0.0311904541374	0.00164203517142	0.0311904541374	0.0311904541374	0.0311904541374	0.0311904541374	0.0311904541374	0.00164203517142	0.112226972727	0.0311904541374	0.0115368975109	0.00164203517142	0.0640184222334	0.326501809847	0.107612621818	0.112226972727	0.0892214654545	0.107612621818	0.107612621818	0.107612621818	0.0640184222334	0.00136221927053	0.00136221927053	0.00136221927053	0.00136221927053	0.567814245455	0.0311904541374	0.567814245455	0.0785964745455	0.0642816536364	0.0785964745455	0.0785964745455	0.0892214654545	0.0311904541374	0.0311904541374	0.0311904541374	0.0785964745455	0.0311904541374	0.112226972727	0.0371822256425	0.782791067742	0.782791067742	0.010580638	0.010580638	0.0841459872727	0.0698316640247	0.0143530227776	0.0143530227776	0.0716832345455	0.0698316640247	0.0698316640247	0.0698316640247	0.0698316640247	0.0698316640247	0.0698316640247	0.0640184222334	5.06562427111e-05	5.06562427111e-05	5.06562427111e-05	0.782791067742	0.0110092511818	0.0110092511818	0.0110092511818	0.0110092511818	0.112226972727	0.00136221927053	0.108819845408	0.0652107472727	0.0858164748335	0.0376653756943	0.13194519721	0.13194519721	0.0599414296462	0.13194519721	0.00450390738249	0.0376653756943	0.000515023345455	0.00164203517142	0.108639434545	0.00164203517142	1.00358847273	0.00164203517142	0.0138693381833	0.015109713069	0.00136221927053	0.0785964745455	0.00813728281818	0.00787860672727	1.26444435455	1.26444435455	1.26444435455	0.0004081082382	0.0404364475142	1.26444435455	1.03291583467	1.06495381818
