Name	AZD-8055_1	WYE-125132_2	sirolimus_3	torin-1_4	AZD-8055_5	WYE-125132_6	sirolimus_7	torin-1_8	AZD-8055_9	BRD-K94012289_10	WYE-125132_11	sirolimus_12	torin-1_13	AZD-8055_14	BRD-K94012289_15	WYE-125132_16	sirolimus_17	AZD-8055_18	BRD-K94012289_19	WYE-125132_20	sirolimus_21	AZD-8055_22	BRD-K94012289_23	sirolimus_24	GSK-2126458_25	GSK-2126458_26	GDC-0941_27	GSK-1059615_28	GSK-2126458_29	PI-103_30	ZSTK-474_31	GDC-0941_32	GSK-1059615_33	GSK-2126458_34	PI-103_35	ZSTK-474_36	torin-1_37	GDC-0941_38	GSK-1059615_39	GSK-2126458_40	PI-103_41	ZSTK-474_42	GDC-0941_43	GSK-1059615_44	PI-103_45	WYE-125132_46	ZSTK-474_47	torin-1_48	BRD-A18328003_49	NVP-BEZ235_50	torin-2_51	BRD-A18328003_52	NVP-BEZ235_53	torin-2_54	BRD-A18328003_55	GSK-1059615_56	NVP-BEZ235_57	torin-2_58	BRD-A18328003_59	GSK-1059615_60	NVP-BEZ235_61	BRD-A18328003_62	GSK-1059615_63	NVP-BEZ235_64	torin-2_65	BRD-A18328003_66	BRD-K29395450_67	GSK-1059615_68	NVP-BEZ235_69	buparlisib_70	BRD-K54997624_71	BRD-K54997624_72	buparlisib_73	AZD-6482_74	BRD-K54997624_75	buparlisib_76	AZD-6482_77	BRD-K54997624_78	PD-0325901_79	AZD-8330_80	PD-0325901_81	trametinib_82	AZD-8330_83	PD-0325901_84	selumetinib_85	trametinib_86	PD-184352_87	selumetinib_88	trametinib_89	AS-605240_90	AZD-8330_91	PD-0325901_92	PD-184352_93	selumetinib_94	trametinib_95	BRD-K94012289_96	SAR-245408_97
TP53	-0.203574495379368	-0.584826123559234	0.658601328494848	0.106821923636187	-1.10215962207867	-0.944476523511129	-1.72086539497067	-0.990873359137499	-1.09528589963945	0.823741001952987	-0.423569509968796	1.94470876852089	-0.653448535174614	-0.430128710712429	-0.606461046065928	1.52897570107206	1.06500863395671	-1.2612480214211	2.05067839009801	-0.944830698067068	-1.8013711558139	-0.395876996732396	1.43063557682896	-1.05373225590545	-1.78889317841592	-2.68686907544785	-1.14249643678067	-1.73990254782154	-2.59553351982855	-1.5730390465992	-0.375634880045628	0.768540519687966	-2.6823435936127	-1.54698998849847	0.20991811734591	-3.68907152046999	1.91793010093396	-2.86429463727666	-0.11339855706596	-4.91574141960552	-2.54623933621918	-3.29299989411656	-3.68006164642649	2.29888937975566	-1.25247858080737	-0.61916366471493	-1.27543000374754	-4.81063236917671	-3.60024881281033	1.38204725851849	-1.32364707489103	-3.82048938317462	1.00082929563338	-1.01124296648641	-1.81505777946596	-4.51312800487358	0.995102953080599	1.40672514925803	0.414579545694873	0.20987369615084	3.03541889533109	0.69405810527483	1.1570453019427	-0.681273914310658	0.768540519687966	-0.409382097006854	0.408595730468001	-0.608309051007741	1.91793010093396	0.0385077512599659	0.857802107437292	2.29888937975566	0.860051765370739	-2.01793777673488	1.11552537465142	-1.24671469616171	-0.453754882794717	3.24051146296309	1.38204725851849	2.11220719290747	-0.106260831655436	2.0893835050116	1.39435266033952	0.899886867219208	0.567260354771404	1.06961322296165	0.582816210496294	4.60570197714754	0.744501473505379	0.856103481060096	0.364424836027802	0.420278155144048	1.57480938020201	1.80103372889342	0.629532554472088	2.6447149873865	0.619290946550751
MYC	1.23069426221895	0.0911548445665091	-1.80877198502819	0.422377178905112	-0.0873224517618934	-0.212318515997915	-2.33180605356922	-0.402353877410434	-0.90584222654332	0.134331745350279	0.831820099640037	0.124109611909569	0.714903837634428	2.94608924445992	1.83936338535128	1.66496780852239	0.246463393311775	1.44745509019172	0.154486329527946	2.47685002775923	-1.30406599991588	0.307469657656078	3.88891496906674	-0.537780539066337	-3.54102779484935	0.643057773443841	-1.63412114237583	-1.50648230862191	-1.26900303559256	0.756914579149694	-1.92012094110629	0.0280838093552148	-2.71446505448287	-2.62909264958135	0.196092086718532	-5.01491190455182	-3.49016495501629	-2.99599034882496	-4.43196291367683	-4.78448056402177	-2.06398254078624	0.501493518695897	-3.22996902520887	-1.78644322844984	0.622620242981857	-3.80727377669932	0.0904527522664079	-4.68221925709788	-1.78922443885527	0.444593589389645	-3.51318699195925	0.368285068956785	3.44793719598421	-1.70260429417861	0.423924364620746	1.61171148710294	2.78368969817143	2.81356289450184	3.62056217310999	-0.506411906420075	3.35492615392104	3.56466651086298	4.54687611502284	-0.020175732458445	0.0280838093552148	0.0176035496101027	4.57053689288056	1.33861733196165	-3.49016495501629	1.71150656039119	2.48869942894245	-1.78644322844984	-0.00884094535795311	-0.522250684018649	2.42249530970844	0.91521047701218	-0.718710763836314	2.60730329681309	0.444593589389645	1.59338300011878	1.18615094113509	1.85135904293941	0.0653510823659538	0.31030625480998	0.992807580942924	0.917714287043689	1.80031345325972	1.09712135826231	1.51125653166631	3.75575013363187	-2.33747696151247	-4.00548318671405	0.519296774724143	-0.18405854024383	-3.64586346743867	-0.794200239588946	-1.32660127106924
NFKB2	0.630596606663627	0.210753891828461	2.25693418104661	3.07260597737016	2.29929612112501	2.82227310787903	1.64503157513834	3.42506880768059	2.88418254765862	-1.99881129705184	-1.09255283840301	2.58940998276279	-0.364815914158849	0.895889221912611	0.571470952780696	3.30755746913102	-1.60426857699166	-1.04774245643373	-2.00830483831667	0.9549822905049	2.57103589119995	0.32185451923664	-4.19709549152928	-0.10819831937698	-1.8451978715381	3.92430211728108	-2.5587850980141	-0.399712939395396	0.450176244830609	-0.326764234587961	-1.92497559011302	0.0918398358823115	-0.454281590219867	1.61151292783075	-2.39758735400907	-2.15119214230295	0.781580859768412	-1.25885189868458	-2.41943419903922	-2.59180056433474	-1.31851761780554	0.0332757575881134	1.87707067077547	2.9421708336879	-1.0048886638432	-1.21189586610939	3.34898067187077	-1.56992131668807	-4.10334353379086	3.26973640337315	-2.22881358107626	0.539462881691211	-3.01347090984955	0.284929670968631	-0.101575346462451	-0.289143435212413	-4.44829316981054	2.86727429482843	-1.38183532979528	-1.61048853205738	-1.89116737634086	-2.05439801113496	3.45079909285614	4.68890262666134	0.0918398358823115	0.76959120222687	2.18717177374013	0.414767998727719	0.781580859768412	2.60736696711537	1.19502958397355	2.9421708336879	-0.713798729138648	-1.6378648905979	0.149206057489333	1.81772519964255	-1.11377388630066	-2.84354779190348	3.26973640337315	0.700978419081614	-0.452963202555908	0.122615892570293	-3.56303295838682	-0.187418838453424	0.125602502001784	-2.1154815784934	0.261327363021481	-2.97405385288991	-0.823255020011931	-2.29273434497848	0.647529101962035	-0.205053321855661	1.97311374034896	1.25606465240861	-1.98054028544515	1.06425301794687	0.725246736751002
CREB1	-0.28676693044598	-1.51289364614951	-2.59090992694017	-1.18530008966964	0.339825285294314	1.59846042815772	2.57806603336553	-0.123150239572526	0.883274931657192	1.67249446038309	1.18409966267406	-1.63719636212714	4.60685291051201	5.6136474798211	-0.00697397623315228	-3.71959484788965	1.95778916230712	3.48536491927687	0.306644324746773	2.8127899252521	1.01305576370124	0.715997010148518	5.24129987776217	1.82606831585163	2.46900893968521	0.205919128453575	4.67325816361414	-3.12834519749783	5.26942521208345	3.24277039632149	-1.06346420502303	-2.56266303337408	3.85989997543115	0.535455113645239	2.52461403889132	1.81309726754382	3.66327367228999	3.51317053201541	2.73133057760139	4.82605773245296	0.0863067548794206	2.29523538654719	3.38977114487789	1.31201710820526	0.429779108863891	1.04934534260769	-0.297782009095244	3.54772015879042	2.80756036889182	-1.59675873194061	4.66478795626312	2.13758409672341	2.55203637688382	0.202984087663118	2.4530619974502	0.227237890330058	-2.19716127480902	-4.05327594240509	-1.90034941191909	-1.01418787669999	-2.82349801928027	-2.7689142892128	-4.98725010789452	-0.38703646023859	-2.56266303337408	-2.19875809471991	-3.20616875846288	0.0918468939681249	3.66327367228999	-5.69079819788625	1.11487725214993	1.31201710820526	-4.99954667833663	0.0453468162526042	-2.59233176554121	-3.24154650176834	1.46590703027308	-4.05860212982942	-1.59675873194061	-3.95627439312396	-0.965998145828941	-1.07048525588707	2.10248838180417	-4.76408343898641	-4.16037221664416	-3.82538736127726	-1.02234411758659	0.104366000306422	0.0500483334969096	0.694353083285048	-0.237628446824656	-0.0221021039009858	-1.66373947083668	-6.78971664669618	1.7490132313826	-3.32519449104768	-1.22155318861889
STAT1	2.62096917569543	2.54653823218187	6.09620738949709	4.66190481328979	-0.0166827026856288	0.193592948771837	6.72067498369074	0.0079662302391078	0.600182513800914	3.6099536118698	1.69259047778552	2.21760512611543	-2.68534958461076	-1.92689938313227	1.47585105917326	6.31580875634889	-1.14332962320059	-4.01440771814213	0.248523313351712	0.945104109165231	2.4675587434018	0.26945546338658	-4.4139110999548	0.749871484020482	2.6769517329003	3.56590942313717	-0.84622510520293	4.04303334629638	-3.95374168150355	-4.62338577379488	0.900781144560781	5.1787724189528	-0.0900497127331995	-6.59206842699962	-0.496643825850361	2.2932429927452	4.34571156561344	-3.43638926894292	-1.65013383821245	-4.36373526677839	-1.94138767754054	-4.41233836729862	-3.55132644272872	1.86667360715826	-2.69045242678585	-2.89475992763876	-2.13860397254662	-1.97644275849219	-2.34642226905101	1.57774635488227	-3.24244313153346	-5.02853316385986	-0.946021782027515	-5.16183042702025	-8.30746469882682	-7.52199789021995	0.430383948924851	0.93911269756509	-0.40458135829697	-0.186407270636983	3.37142358305442	-5.17213949656123	-1.95404665812049	3.27988424134751	5.1787724189528	-4.54502701832949	4.64799455710781	-2.3624848023069	4.34571156561344	-5.15950612427022	-3.48111800072239	1.86667360715826	-3.56580926151453	-4.20894081310572	-1.06517933209212	0.315203591363515	-5.09369560178216	4.2406148435489	1.57774635488227	-1.35389770489928	-0.087184142360825	-2.72977338032691	0.2867399432857	-0.324352752654703	2.09009747521088	-0.756012042183037	3.31810670898163	-2.04424497352469	2.85590974092055	-1.1248754164071	0.865036059317064	3.78933252349464	5.16406679589592	2.18558118135714	7.86035064055752	4.49664388216299	-2.18428919529215
JUN	1.29307200132954	1.73177119168807	0.746356621996015	1.83813470044373	3.53827980176567	0.142961054264256	0.62168215979348	2.65803155953296	2.35580183636101	0.86322687029125	1.91125739082081	1.26783474395469	0.896281461681671	2.1530959967689	1.52802763880812	1.23011100341834	0.0386209557763629	2.60129752945428	0.51501107517663	0.251625970213468	3.64927421613658	-0.292558418235417	-0.21967283660277	1.82515641254128	0.292795609003909	1.81560078047853	-1.27606198030516	-0.252357190168109	0.0880557117476227	-0.303833251555469	-0.881545496998036	-2.07605272437816	1.75650292942924	1.08921878371269	0.245426393452597	1.38757001441437	-1.66287444797533	-0.877828769906937	0.634848581358247	-2.0122989257893	0.556696674334248	0.811212588448698	2.21229062585131	-0.294260735680489	-3.68502332076185	0.768348965285133	-0.69394501551344	-0.827902289045448	-2.52165347299957	0.160687010548406	2.04172690755103	-0.813125173185305	-1.24672254965505	1.48029579811768	0.702092189268836	-0.503456105685172	0.465697468214785	0.72500915344348	-0.445225958290464	1.13553008205922	-1.22474040583091	-1.15120679122203	-0.486989268386076	1.64736615877769	-2.07605272437816	0.738634144355168	0.0602994875528754	0.288175819695092	-1.66287444797533	0.0182721155243479	-1.04606551334499	-0.294260735680489	1.60302929347393	0.646319468636166	-2.24199313199222	-0.787791006091764	-0.0641598818899745	-3.14686499083885	0.160687010548406	-1.63017098054884	1.20629766630628	0.869770208748955	0.411018909062761	1.09036842802056	-0.0072794322306541	0.194742381388486	-0.786198473575673	1.71276875858285	0.0790834295966453	0.226940208636155	-3.44826124581821	-3.45162769754161	-0.60121223344293	-3.13632736954787	-2.93829838009969	-4.22607628581305	-2.28125165886006
STAT3	0.56880520437696	1.04117118961623	0.261047656081247	2.06567091584347	2.44957956207352	0.52854297919283	-0.548012310361825	1.74931906055591	2.52566811383065	1.7276349153646	0.365105356726539	1.03738419620111	-0.0892937350967488	0.0818870603568976	-1.44253607748198	1.1768575797081	-0.952900813272979	1.19725628023683	1.40065360191095	-0.649492211475436	0.224389003326861	1.04014082845152	1.3510198152473	1.51950279784734	-0.970730739352735	3.03229701414905	1.64633497054161	-0.618630181427435	1.02492126951406	-0.851982627723231	0.0358648467518335	0.884404571931879	-0.199711138419108	-0.172815786276676	1.00448791758968	-1.35621076424163	-2.23796756422719	-0.57819891287758	0.818340255958828	0.141736973655198	0.559119985138588	1.59766302935133	1.84969210429499	-2.53758958072969	-1.2621917525011	0.523914218287811	-1.42726073658017	0.531760832528485	-2.38179818894409	0.768801548575288	1.58624224769708	1.83517367504323	1.19438728245352	0.3604007959002	1.41725871743356	-0.225072996292774	-1.27689203589443	-1.03897816458636	-0.279497833940172	0.588544554741767	-0.949831954339135	-1.06086172683848	-1.6785416455845	0.535665831166869	0.884404571931879	0.314431458026538	0.111444567584298	-0.0881906461698641	-2.23796756422719	1.47232843752578	-0.159069197128578	-2.53758958072969	0.263808284087103	0.978695558491056	0.878924951524739	-1.32883240460515	0.14722230694759	-1.60155557234036	0.768801548575288	-2.40872628441383	-0.841942314508453	1.89519785027445	0.568386749504084	0.83795324418642	1.40590453241183	-0.772088017308489	-1.60925661178915	-0.122165643994334	0.531325781431025	-0.428662170148474	-1.52985000085743	-1.2045310533156	-2.12632903632933	-0.728666306241343	-0.936716597065156	-4.46661008417721	-2.07666970431801
SMAD4	0.371671378608744	-0.378046456976624	-1.46687932615486	-1.0638381646869	1.39012202473289	-0.857844496327261	-0.131990125550388	0.0672013371201558	1.39650505085683	-0.714448723423464	2.31039115968136	-1.49233997131319	0.4813212770769	0.498653361880675	-1.47603618259132	-2.71374442233017	0.438285142418621	0.120052372943567	1.62778501543925	-0.343339564088125	1.04358773146273	1.80958786208307	3.68810079206438	1.40791022720622	-1.94949436615907	-0.469897482761948	3.35165305726191	-1.88571235798836	1.67962700536554	3.39452754750884	-3.51706306975087	-2.25737205108806	4.14330060247054	0.701308975675931	-1.61155130372916	0.0525979431772135	0.808674199206642	1.11330233572189	0.2990517502903	2.18994299619751	-0.491328953968435	-0.377578026113002	0.161503070334857	0.366473620508525	-0.0514040073801595	1.0936952990979	5.11476404566459	1.80200279707974	1.97523970468167	1.25308071019968	3.62395732102929	1.18906939618985	3.40613806882766	2.20571228740201	1.42869776081489	3.27062071473416	0.296641398753187	-0.335570023779428	0.105724878166937	0.288073825236905	-0.935562989844579	-1.27040204311074	-3.72033114890064	-2.56794738143465	-2.25737205108806	-0.862092128254462	-2.26999434794456	0.84903581605385	0.808674199206642	-2.77100682701162	2.18546245017624	0.366473620508525	-1.4025429334378	0.733259900506584	0.474233146374176	3.14522707112468	0.0618797042761593	-0.870341352993965	1.25308071019968	-0.670852375681487	0.275687947749039	-2.37163654214926	-0.589469814813234	-1.66100762498248	-2.77881929935274	-1.64808697048302	-0.0917593820186615	-1.67691116588946	0.562884475255491	3.99943845992593	-2.86373012852851	-1.34579652117734	-2.83669310202712	-3.11456586501801	-1.05079115583382	-2.92862060210023	-3.18878006554992
FOXO3	1.79989629784697	-3.50904038791964	-0.148569099835999	3.81689715791161	-1.50331156421583	-0.565693978134033	0.0423671422960725	2.03287282936379	0.127004697746196	0.942294126179457	-0.107128226220629	0.347619064990291	2.17550479827083	-2.18891629796873	0.271494903007764	0.557109350836333	1.20925912401667	0.0939779492183294	0.421711321709927	-0.883436746268417	1.31548435222767	-1.75836087133249	0.594214007617748	0.779934009316997	-1.10455879913386	1.63938303187583	0.0254602063817698	-0.843589541649075	-2.33868594490498	-2.06720683272244	-1.8859708321866	-1.04732452547611	-0.237864272803142	-1.41228417916393	2.9838327034768	3.13019356740015	0.036309015310265	-0.131301356735613	-0.141358920763496	0.64410620969263	0.049299489599101	0.567336681854162	1.77880945187021	-0.679548087326564	-2.14332123481843	-2.04940507527931	-1.27047904924875	0.0445226111083276	-0.841290784403322	-3.42822125898115	-0.788349594526255	-1.04006288086473	-0.81933669129493	0.46762615726473	-1.32125073446268	0.479851357258215	-2.43282984509818	1.49358621871132	0.631752673272183	-1.47796102153574	-1.98639873840699	3.90755621286546	2.12407173231622	1.67878366540322	-1.04732452547611	1.11010831864335	1.78918291078289	-0.412447199047691	0.036309015310265	0.879709604940376	-0.329764976305582	-0.679548087326564	-1.62703114034828	2.26858234809157	0.0878021494102995	-1.22624344448467	0.789279302018825	0.699293511456455	-3.42822125898115	-0.892568283541488	-0.0405876898627781	1.15950079686494	0.512434424740102	0.602658787818192	0.785771601263646	-0.768833572406274	1.97405059357952	1.65398939494219	0.575331042341128	0.636014949961892	-1.11281393601341	0.978409476754869	-1.56095290985511	0.156307706728124	1.56795938148835	-0.47174287298337	-1.2062015391166
ESR1	-1.39714950639462	1.06253104118758	-0.809428889489872	-1.24479768534411	1.88161573880747	1.67111297391178	-1.64115505506068	0.275702445906495	2.1179033288313	0.127538013313256	2.98200770618438	-0.549983534783012	0.284861770960294	0.376110640194386	-0.57528062851514	-1.93757626352482	1.61132252519086	1.51293396864054	0.747450269115393	2.60450967806629	1.48733916793855	1.36031947141066	-2.40161770311307	2.36263790297856	0.468757163112043	-0.286582979935518	-1.51768998563185	1.79270008428937	1.97272314785302	3.8052783566434	0.0676523211551508	-2.05727763583425	0.762005839119878	0.10324668766659	1.77958778505883	3.67689433599466	2.30232465945015	1.61811519750689	2.0306419878287	5.22424426735891	4.09926205253634	4.12195754984216	4.21809799150873	0.90070283677902	1.22457833187585	2.10951467581575	0.311424133877384	5.95537103935569	3.82058914838793	0.885967295429635	1.61295566678182	3.26325577195114	3.66780830156884	-1.20559447440545	2.87942568918949	-0.398613989421032	0.543939877306575	-4.6734365381248	-2.43919195414008	4.00115797887054	-1.51500657894744	-4.57727856671459	-2.061832202771	-1.06297619527758	-2.05727763583425	-3.44786960030096	-0.860762410023709	2.41327426882583	2.30232465945015	1.61871709204708	0.615659797630292	0.90070283677902	-1.4104369296345	-0.205091007652515	-3.20601999778818	1.60256808319021	-1.10501602176004	-3.70927900215219	0.885967295429635	-2.40385999036778	-3.96728030266971	-1.19418484727944	-3.0537684644162	-0.666643943704693	-3.25478672720599	-0.488541571579724	0.892228488953096	-4.01688595243515	-0.594050282794718	1.32673131858344	-2.75190006043867	-2.06499737096385	-3.34943760456895	-4.1424994580778	-3.692055153053	-5.90537731807249	-2.97225312678384
