source	interaction	target
JAK1	PPI>	PDGFRA
CBL	PPI>	PDGFRA
INSR	PPI>	PRKCD
TSHR	PPI>	STAT3
JAK2	PPI>	STAT2
SYK	PPI>	PTK2
SHB	PPI>	JAK3
CRKL	PPI>	IFNAR1
PIK3R1	PPI>	SHB
PECAM1	PPI>	HCK
PIK3R1	PPI>	SYN1
STAT5B	PPI>	STAT1
PIK3R1	PPI>	IRS2
EPOR	PPI>	MAPK1
EGFR	PPI>	PTK2B
RPS6KA1	PPI>	MAPK3
SOS1	PPI>	HCK
PIK3R1	PPI>	PTPN11
BMX	PPI>	STAT3
JAK3	PPI>	FES
CBL	PPI>	KIT
STAT3	PPI>	CXCR4
GRB2	PPI>	JAK1
PTK2B	PPI>	SRC
SRC	PPI>	STAT3
MTOR	PPI>	RPS6KA1
CTNNB1	PPI>	MET
MAPK8	PPI>	MAPK3
PTPN11	PPI>	IFNAR1
PDGFRA	PPI>	STAT5A
INSR	PPI>	JAK2
TEC	PPI>	KIT
IL7R	PPI>	JAK3
INSR	PPI>	PTPN11
CRKL	PPI>	STAT5B
CRK	PPI>	PTK2
IL2RB	PPI>	JAK1
SOS1	PPI>	PTPN11
MST1R	PPI>	SRC
IL2RB	PPI>	JAK3
IRS1	PPI>	IGF1R
SYK	PPI>	STAT1
PDGFRB	PPI>	STAT5B
