source	interaction	target
MAPK8	PPI>	ATF2
REL	PPI>	RELA
ESR1	PPI>	SMARCA4
BAD	PPI>	YWHAZ
AKT1	PPI>	PEA15
CDC25B	PPI>	ESR1
SMAD2	PPI>	RUNX2
AKT1	PPI>	HSP90AA1
PIN1	PPI>	NEK6
IRS1	PPI>	YWHAZ
YWHAE	PPI>	ABL1
SMAD2	PPI>	TSC2
TP73	PPI>	ABL1
EEF2	PPI>	TP53
TGM2	PPI>	RB1
EEF2K	PPI>	MAPK13
PRKCZ	PPI>	MAPK3
SMARCA4	PPI>	RB1
SMAD2	PPI>	TP73
MAPK9	PPI>	BCL2L11
JUN	PPI>	MAPK3
YWHAH	PPI>	CDC25B
JUND	PPI>	MAPK1
SMAD2	PPI>	NCOA6
SMAD3	PPI>	CEBPB
IRS1	PPI>	CHUK
MAP2K4	PPI>	SPAG9
MAP3K7	PPI>	FOS
H3F3A	PPI>	SMARCA4
ELK1	PPI>	MAP2K1
AKT1	PPI>	MTCP1
SMAD2	PPI>	SNW1
AKT1	PPI>	XIAP
MDM4	PPI>	RB1
SMAD3	PPI>	MYC
MAPK1	PPI>	NCOA3
RAF1	PPI>	HSP90AA1
AKT1	PPI>	SMAD3
CEBPB	PPI>	SMAD4
AKT1	PPI>	HSP90AB1
RAF1	PPI>	RHEB
CFLAR	PPI>	DAXX
JUN	PPI>	SMAD4
PHB2	PPI>	MEF2A
RAF1	PPI>	MAP2K1
CHUK	PPI>	FOXO3
PEBP1	PPI>	CHUK
AKT1	PPI>	YBX1
AKT2	PPI>	FSHR
MAPK8IP1	PPI>	AKT1
SMAD3	PPI>	FOXO3
MAPK9	PPI>	IRS1
TNFSF11	PPI>	MAPK8
SPAG9	PPI>	MAPK14
ELK3	PPI>	PIAS1
RB1	PPI>	PPP1CC
STAT3	PPI>	CDKN1A
PGR	PPI>	ESR1
NCOA6	PPI>	RB1
SMAD2	PPI>	PAK1
TP73	PPI>	SMAD3
CHEK1	PPI>	CDC25C
PTEN	PPI>	STK11
NR3C1	PPI>	RAF1
MAPK10	PPI>	BCL2L11
MAPK3	PPI>	CASP8
GATA2	PPI>	CEBPA
MAPK1	PPI>	MAPK8
SMAD3	PPI>	ATF2
IKBKB	PPI>	NFKBIA
CDKN1B	PPI>	UBB
CDK5	PPI>	CCNG1
CDKN1A	PPI>	MAPK8
MAPK3	PPI>	RPS6KA3
MAPK7	PPI>	MYC
CDKN1B	PPI>	TSC2
RHOD	PPI>	SMAD4
MAP3K8	PPI>	NFKB1
MAP2K1	PPI>	MAPK14
MAP2K1	PPI>	CDK5
CHEK1	PPI>	ATR
HSP90AB1	PPI>	CHUK
MAPK9	PPI>	TP53
STAT1	PPI>	XPO1
NR2C2	PPI>	ESR1
GSK3B	PPI>	CDK5
CASP9	PPI>	RB1
MAP3K11	PPI>	IKBKB
MAPK8	PPI>	CDKN1A
JUN	PPI>	MAPK8
CDK5	PPI>	CABLES1
CNKSR1	PPI>	SMAD4
RPS6KA1	PPI>	NFKBIA
RFWD2	PPI>	TP53
GSK3B	PPI>	TP53
RPS6KA1	PPI>	TSC2
TP73	PPI>	PIAS1
CSNK1A1	PPI>	TP53
PTPN1	PPI>	RRAS2
AKT1	PPI>	PAK1
CSNK2B	PPI>	TP53
RAF1	PPI>	CNKSR1
MAPK3	PPI>	SMAD2
ATF2	PPI>	CSNK2A2
JAK1	PPI>	ABL1
ERBB2IP	PPI>	SMAD4
MAPK1	PPI>	SMAD4
KAT2B	PPI>	TP53
SMAD2	PPI>	UBA52
AKT2	PPI>	XIAP
TSC2	PPI>	SMAD3
TP53	PPI>	SMARCA4
MAPK14	PPI>	SPAG9
MAP3K7	PPI>	SMAD3
NEK6	PPI>	SMAD4
AKT2	PPI>	AKT1
JUNB	PPI>	FOS
RB1	PPI>	SMARCA4
HSP90AA1	PPI>	NR2C2
ELK1	PPI>	MAPK9
PEBP1	PPI>	MAP2K1
CREB1	PPI>	MAPK14
SMAD3	PPI>	JUND
HSP90AA1	PPI>	TP53
PTPN1	PPI>	PIN1
EEF2K	PPI>	MAPK9
JDP2	PPI>	MAPK8
IKBKAP	PPI>	NFKBIA
CDKN1A	PPI>	CEBPA
CEBPA	PPI>	MYC
JDP2	PPI>	MAPK14
