name	Activity
CDKN1B	0
IKBKB	0
AKT1	0
MAP2K1	0.0
AKT3	0
IKBKG	0
RAF1	0
MAP3K8	0
PIK3CA	0.0714285714286
PIK3CB	0.0714285714286
MAP3K1	0
PIK3CD	0.0714285714286
PIK3CG	0.0714285714286
MAPK3	0
PIK3R5	0.0714285714286
MAPK1	0
PIK3R3	0.0714285714286
PIK3R2	0.0714285714286
PIK3R1	0.0714285714286
MYC	-5.01491190455
CHUK	0
CREB1	1.81309726754
MDM2	0
NFKB2	-2.1511921423
FOXO3	3.1301935674
TP53	-3.68907152047
MAP2K2	0.0
AKT2	0
GSK3B	0
MAP3K14	0
PDPK1	0
LAMTOR3	0
