name	Activity
CDKN1B	0
IKBKB	0
AKT1	0
MAP2K1	0.0
AKT3	0
IKBKG	0
RAF1	0
MAP3K8	0
PIK3CA	0.0
PIK3CB	0.0
MAP3K1	0
PIK3CD	0.0
PIK3CG	0.0
MAPK3	0
PIK3R5	0.0
MAPK1	0
PIK3R3	0.0
PIK3R2	0.0
PIK3R1	0.0
MYC	3.35492615392
CHUK	0
CREB1	-2.82349801928
MDM2	0
NFKB2	-1.89116737634
FOXO3	-1.98639873841
TP53	3.03541889533
MAP2K2	0.0
AKT2	0
GSK3B	0
MAP3K14	0
PDPK1	0
LAMTOR3	0
