source	interaction	target
AKT1	PPI>	YAP1
GAB2	PPI>	SYK
MET	PPI>	PLCG1
TSC2	PPI>	MAPKAPK2
RPS6KA1	PPI>	MAPK1
FES	PPI>	JAK2
PIK3R1	PPI>	PDGFRB
PRKCQ	PPI>	CHUK
RAF1	PPI>	PDGFRB
STAT1	PPI>	SRC
MAPK8	PPI>	STAT3
PIK3R1	PPI>	RASA1
STAT1	PPI>	IL2RB
SRC	PPI>	STAT1
STAP2	PPI>	STAT3
APPL1	PPI>	AKT2
TYK2	PPI>	PDGFRB
CBL	PPI>	RET
PTPN11	PPI>	EGFR
PIK3R1	PPI>	IGF1R
TCL1B	PPI>	AKT2
FRS2	PPI>	PTPN11
HSP90AA1	PPI>	STAT3
IL2RB	PPI>	STAT3
CEBPB	PPI>	MAPK3
CRKL	PPI>	PTPN11
SYK	PPI>	JAK1
PRKCA	PPI>	SRC
MAPK14	PPI>	MAPK1
MET	PPI>	GAB1
AKT1	PPI>	IKBKB
SRC	PPI>	KDR
MST1R	PPI>	YWHAZ
PIK3R1	PPI>	IFNAR1
SOCS3	PPI>	IL2RB
PIK3R1	PPI>	JAK1
IRS1	PPI>	JAK3
IGF1R	PPI>	YWHAB
FRS2	PPI>	RET
PIK3R1	PPI>	CBL
MTOR	PPI>	RHEBL1
RPS6KB1	PPI>	MAPK8
GRB10	PPI>	PDGFRB
STAT1	PPI>	STAT3
PIK3CA	PPI>	LCK
PIK3CA	PPI>	IRS2
RAF1	PPI>	PRKCA
KDR	PPI>	SHB
PIK3R1	PPI>	EPOR
PPP2CA	PPI>	MAPK3
RAF1	PPI>	FYN
RAB3D	PPI>	AKT2
FRS2	PPI>	MAPK1
PTPN1	PPI>	MAPK1
SRC	PPI>	SHC1
HSP90AA1	PPI>	IKBKB
JAK2	PPI>	EGFR
AKT2	PPI>	FOXO4
CBL	PPI>	KHDRBS1
MAPK1	PPI>	KHDRBS1
KDR	PPI>	IQGAP1
BMX	PPI>	STAT5A
GATA1	PPI>	MAPK3
PDGFRA	PPI>	JAK1
VAV1	PPI>	CXCR4
IGF1R	PPI>	SOCS3
ITGB3	PPI>	AKT1
SHC1	PPI>	RET
PRKCD	PPI>	LCK
PTPN1	PPI>	AKT1
BCR	PPI>	HNF1A
RHEBL1	PPI>	AKT1
RPS6KA1	PPI>	CREB1
INSR	PPI>	STAT5A
CBL	PPI>	PDGFRB
IGF1R	PPI>	CAV1
SRC	PPI>	STAT6
JAK1	PPI>	GHR
PTK2	PPI>	STAT1
MTOR	PPI>	STAT3
PTK2	PPI>	PDGFRB
EGFR	PPI>	YWHAZ
FER	PPI>	JAK1
GAB2	PPI>	LCK
SHC1	PPI>	PRKCD
YWHAH	PPI>	ABL1
SRC	PPI>	DAB2
PIK3R1	PPI>	IRS1
IQGAP1	PPI>	MAPK1
BRAF	PPI>	SGK1
EGFR	PPI>	PTPN11
AKT1	PPI>	ITGB3
LYN	PPI>	MAPK3
PIK3CA	PPI>	PIK3R3
CRKL	PPI>	PDGFRA
GAB2	PPI>	SRC
PDGFRB	PPI>	RASA1
CDKN1B	PPI>	SRC
JAK1	PPI>	FES
PXN	PPI>	SRC
