source	interaction	target
MAPK3	PPI>	LCK
CRKL	PPI>	TYK2
SRC	PPI>	BCR
PEA15	PPI>	FADD
IL2RG	PPI>	STAT1
PTPN6	PPI>	KIT
NR3C1	PPI>	MAPK8
PDPK1	PPI>	PRKCD
GNB2L1	PPI>	TNFRSF1A
PTPN11	PPI>	STAT3
IKBKG	PPI>	HSP90AA1
PIK3R3	PPI>	IRS2
SYN1	PPI>	BIN1
IL2RB	PPI>	SYK
STAT3	PPI>	HSP90AA1
KDR	PPI>	CTNNB1
PRKCZ	PPI>	MAP2K1
PRKCD	PPI>	HSP90AA1
IL2RB	PPI>	IL2RG
JAK3	PPI>	STAT3
SHB	PPI>	IL2RG
AKT1	PPI>	MST1R
JAK1	PPI>	SYK
INSR	PPI>	SRC
MAPK1	PPI>	MAP2K1
IGF1R	PPI>	STAT3
ABL1	PPI>	JAK2
TP73	PPI>	BIN1
SHC1	PPI>	PTPN2
PEBP1	PPI>	RAF1
ESR2	PPI>	AKT1
PRKCD	PPI>	RAF1
SOCS1	PPI>	CXCR4
MAPK3	PPI>	PRKCD
IL7R	PPI>	STAT5B
FLT1	PPI>	PTK2
HSP90AA1	PPI>	PRKCD
RAF1	PPI>	LCK
MAP3K7	PPI>	EIF2AK2
SRC	PPI>	FOXO1
KIT	PPI>	STAT5B
PDGFRA	PPI>	CRK
JAK3	PPI>	PTPN2
EPOR	PPI>	GNB2L1
RAF1	PPI>	MAPK3
JAK3	PPI>	IL2RB
RAF1	PPI>	PRKCD
SYK	PPI>	SRC
PDGFRA	PPI>	CRKL
SRC	PPI>	PRKCD
YWHAE	PPI>	SRC
HSP90AA1	PPI>	TNFRSF1A
KDR	PPI>	PTPN6
MS4A2	PPI>	PTPN11
RAF1	PPI>	AKT1
PDGFRB	PPI>	PTPN2
IKBKG	PPI>	UBB
ESR1	PPI>	TUBA1B
INSR	PPI>	RAF1
LCK	PPI>	PTK2
PDGFRB	PPI>	PDGFRA
SYN1	PPI>	SRC
CSF2RB	PPI>	STAT1
STAT1	PPI>	GTF2I
TIAM1	PPI>	PRKCD
AKT1	PPI>	IRAK1
BMX	PPI>	SRC
AKT1	PPI>	FOXO1
SOCS3	PPI>	JAK1
AKT1	PPI>	MS4A2
WWOX	PPI>	TP73
SRC	PPI>	STAP2
AKT1	PPI>	YWHAZ
AKT1	PPI>	GRB10
IFNAR2	PPI>	STAT1
PDGFRB	PPI>	SHC1
MAPK3	PPI>	MAPK8
PIK3R1	PPI>	JAK3
MTOR	PPI>	IRS1
IRS1	PPI>	JAK1
CTLA4	PPI>	JAK2
CHUK	PPI>	TNFRSF1A
AKT1	PPI>	GSK3B
JAK2	PPI>	CSF2RB
SRC	PPI>	SHB
SRC	PPI>	MST1R
IRS1	PPI>	PRKCD
SYK	PPI>	JAK1
MAP2K1	PPI>	PAK1
PTPN6	PPI>	CSF2RB
IGF1R	PPI>	SRC
CDC25A	PPI>	UBB
GRB10	PPI>	KIT
PTK2	PPI>	BMX
SHB	PPI>	SRC
PIK3R1	PPI>	GAB1
IGF1R	PPI>	SOCS1
IFNAR1	PPI>	GNB2L1
IRS1	PPI>	AKT1
TIAM1	PPI>	MYC
PTPRJ	PPI>	IL2RG
MAPK8	PPI>	TP73
HSP90AA1	PPI>	KDR
CHUK	PPI>	EIF2AK2
PTK2	PPI>	JAK2
EIF2AK2	PPI>	JAK1
CHUK	PPI>	PTPN11
PTPN6	PPI>	STAT5B
KHDRBS1	PPI>	LCK
SRC	PPI>	PRKD1
RAF1	PPI>	BRAF
LCK	PPI>	PTPN11
MAP2K1	PPI>	PRKCI
JAK1	PPI>	TYK2
AKT1	PPI>	STAT1
JAK1	PPI>	STAT1
RAF1	PPI>	KRT18
NFKBIA	PPI>	EIF2AK2
PDGFRB	PPI>	BAG1
GTF2I	PPI>	MAPK3
KHDRBS1	PPI>	SRC
SRC	PPI>	NFKBIA
JAK1	PPI>	STAT5A
SOCS3	PPI>	PTPN11
PTPN6	PPI>	JAK1
PPP1CC	PPI>	SMARCB1
MTOR	PPI>	RPS6KB1
KDR	PPI>	FLT1
PIK3R1	PPI>	ABL1
CTNNB1	PPI>	KDR
SRC	PPI>	WWOX
IGF1R	PPI>	YWHAE
STAT3	PPI>	IL2RB
YWHAZ	PPI>	CSF2RB
ETS1	PPI>	MAPK7
SYN1	PPI>	CAMK2G
PIK3R1	PPI>	SHC1
MAPK3	PPI>	MYC
JAK3	PPI>	JAK2
SRC	PPI>	RXRA
STAT5B	PPI>	PTPN2
MAP2K1	PPI>	MAPK3
SRC	PPI>	CDKN1B
GHR	PPI>	PTPN2
IGF1R	PPI>	JAK2
STAT5A	PPI>	SYK
RAF1	PPI>	YWHAE
KIT	PPI>	PTPN11
IGF1R	PPI>	IRS2
RAF1	PPI>	MAPK7
RPS6KA1	PPI>	SYK
PTPN6	PPI>	IL2RB
HSP90AA1	PPI>	SRC
STAT5A	PPI>	IL2RG
HSP90AA1	PPI>	AKT1
ERBB2	PPI>	UBB
GNB2L1	PPI>	IL2RB
RAF1	PPI>	MYC
SYK	PPI>	STAT5A
CEBPB	PPI>	MYC
IRS1	PPI>	TYK2
TYK2	PPI>	JAK1
IKBKG	PPI>	FADD
PTPN11	PPI>	SRC
STAT5A	PPI>	PDGFRA
STAT5B	PPI>	PDGFRB
FOXO1	PPI>	AKT1
STAT5B	PPI>	STAT3
EPOR	PPI>	MAPK3
SH2B2	PPI>	JAK2
