Sample	HSPA2	HSPA6	CRKL	THBS2	STK11	IFNAR2	IFNAR1	PPP3R2	PPP3R1	PIK3CA	PIK3CB	PIK3CD	COL27A1	PIK3CG	IFNA13	OSM	IFNA10	IFNA17	IFNA16	IFNA14	IGF1R	HSPA8	PPP2R2D	PPP2R2A	PPP2R2C	PPP2R2B	STK3	STK4	CSF3R	VEGFA	CCND1	MAX	CCND3	CCND2	PTEN	IL7R	ITGA9	RASGRP1	RASGRP4	CDKN1B	ITGA2	ITGA3	ITGA4	ITGA5	ITGA6	ITGA7	COL3A1	IL7	MTCP1	JAK2	JAK3	NF1	JAK1	IL2	CHUK	COL4A6	COL4A5	COL4A4	COL4A3	COL4A2	COL4A1	VEGFB	RPS6KA1	RPS6KA2	RPS6KA3	RPS6KA4	RPS6KA5	RPS6KA6	ITGAV	INS	CD14	MAP3K3	FLNA	FLNB	FLNC	GADD45B	CD19	CACNA1C	CACNA1D	MAP4K3	RAP1A	CACNA1E	CACNA1F	FGF6	GADD45G	COL2A1	PIK3AP1	TSC1	CDC37	LAMA1	LAMA2	LAMA3	LAMA4	LAMA5	RXRA	IL3RA	IL2RA	IL2RB	IL2RG	MAP2K1	IFNA21	SPP1	CDC42	RASGRP2	EGFR	FGF21	BAD	NGFR	PGF	PPP5D1	ITGB1	RPTOR	ITGB3	NOS3	ITGB5	ITGB4	ITGB7	ITGB6	ITGB8	PLA2G4C	PLA2G4B	PLA2G4A	PLA2G4F	PLA2G4E	PLA2G4D	TCL1B	TCL1A	EIF4E2	MAP3K11	MAP3K12	MAP3K13	MAP3K14	PPP3CA	PPP3CB	PPP3CC	PCK2	PCK1	COL11A1	GHR	PPP2R3B	PPP2R3C	PPP2R3A	IKBKB	IKBKG	EGF	PRL	GNG10	GNG11	GNG12	GNG13	RELN	RELB	RELA	KITLG	GH1	FN1	CSF1	CSF3	GNG7	GNG4	ELK1	GNG2	GNG3	ELK4	PAK1	GNG8	NFATC1	NGF	NFATC3	DUSP6	RRAS	LAMB1	LAMB3	LAMB2	IBSP	LAMB4	CCNE2	CCNE1	ANGPT2	NLK	ANGPT1	ANGPT4	FIGF	IGF1	MRAS	ECSIT	EIF4E	EIF4B	EPOR	PPP5C	NFKB1	MEF2C	PDGFRB	PDGFRA	CHAD	RASGRP3	RPS6KB1	HGF	FLT4	FLT1	MECOM	ITGA2B	CSF1R	RPS6KB2	MAPK1	ITGA1	CDKN1A	MAPK7	TGFBR2	TGFBR1	NTF3	NTF4	GNB5	GNB4	MAPK8	GNB1	GNB3	GNB2	COL5A2	COL5A3	COL5A1	MTOR	HSP90B1	FGF12	DUSP7	MAPK9	DUSP1	IRS1	C8orf44-SGK3	CDK2	CRTC2	CDK4	CDK6	EIF4E1B	LPAR2	LPAR3	LPAR1	LPAR6	LPAR4	LPAR5	TGFB1	TGFB2	TGFB3	PRKAA2	PRKAA1	MCL1	PRKX	YWHAZ	PIK3R2	YWHAQ	RASGRF1	YWHAH	YWHAB	YWHAG	YWHAE	RAC2	RAC3	RAC1	PRKCA	NR4A1	CHRM2	CHRM1	PRKCZ	COL24A1	IL6R	ATF6B	CACNG8	FGFR4	CACNG1	CACNG2	COL6A6	CACNG4	CACNG5	CACNG6	CACNG7	RAPGEF2	CACNA1H	CACNA1I	MAP3K8	MLST8	COL11A2	MAP3K2	CACNA1A	CACNA1B	MAP3K1	MAP3K6	MAP3K7	MAP3K4	MAP3K5	CACNA1S	CREB5	CREB3	CREB1	MDM2	FGFR2	FGFR3	FGFR1	ZAK	AKT1	SYK	KIT	F2R	HRAS	RRAS2	LAMTOR3	ITGA10	ITGA11	CRK	DAXX	THEM4	PPM1B	PPM1A	PRLR	JUN	CASP9	FOS	LAMC2	LAMC3	LAMC1	PTPN7	PTPN5	DUSP2	TP53	TNFRSF1A	JMJD7-PLA2G4B	EIF4EBP1	PPP2R5D	PPP2R5E	FGF22	FGF23	FGF20	PPP2R5C	VEGFC	MKNK2	MKNK1	RPS6	PTK2	ARRB2	ARRB1	IL1A	IL1B	RAF1	IFNB1	RASGRF2	KDR	SRF	COMP	EFNA5	EFNA4	EFNA3	EFNA2	EFNA1	SGK3	SGK2	SGK1	IL6	MOS	IL4	COL1A2	IL3	COL1A1	RHEB	MAP4K1	PPP2R1A	PPP2R1B	MAP4K2	MAP4K4	FOXO3	MAP2K2	INSR	MAP2K7	MAP2K6	MAP2K5	MAP2K4	FAS	HSPB1	PKN1	PKN3	PKN2	DUSP16	DUSP10	CSH2	CASP3	CSH1	PPP2R5A	PPP2R5B	MAPT	COL6A1	COL6A3	COL6A2	COL6A5	BCL2	BCL2L1	EPO	AKT2	AKT3	BDNF	NTRK1	NTRK2	HSP90AB1	MYC	MYB	DDIT3	DDIT4	RAP1B	FASLG	CACNA2D2	CACNA2D3	CACNA2D1	CACNA2D4	KRAS	GH2	PPP2CA	PPP2CB	GSK3B	TLR2	GRB2	TLR4	STMN1	FGF11	PDGFB	G6PC3	G6PC2	MAPKAPK5	MAPKAPK3	IL1R2	IL1R1	TSC2	THBS4	TNXB	THBS3	THBS1	PIK3R5	GNG5	PIK3R3	GADD45A	PIK3R1	PRKCB	IL4R	CDC25B	GYS1	MAP2K3	GYS2	PRKCG	FGF9	FGF8	FGF7	VWF	FGF5	FGF4	FGF3	FGF2	FGF1	VTN	G6PC	FGF13	PAK2	ITGA8	EPHA2	MAPK14	MAPK10	MAPK11	MAPK12	MAPK13	TEK	CACNB3	CACNB2	CACNB1	CACNB4	MAPK3	FGF19	FGF18	DUSP9	DUSP8	DUSP5	DUSP4	NFKB2	FGF10	FGF17	FGF16	DUSP3	FGF14	RBL2	LOC648044	PHLPP2	PHLPP1	MAPK8IP1	MAPK8IP2	MAPK8IP3	IFNA8	SOS2	SOS1	IFNA2	IFNA1	IFNA7	IFNA6	IFNA5	IFNA4	MET	PRKACG	PRKACA	PRKACB	HSP90AA1	JUND	HSPA1B	HSPA1A	HSPA1L	BCL2L11	CACNA1G	NRAS	MAPKAPK2	OSMR	GNGT2	PDGFA	TRAF2	PDGFC	PDGFD	GNGT1	TRAF6	TNR	TNF	TNC	ATF4	TNN	RASA1	RASA2	CACNG3	PTPRR	TAB2	TAB1	CREB3L2	CREB3L3	CREB3L1	GNA12	BRAF	CREB3L4	PDPK1	ATF2
selumetinib_1.11	0.0214931155047	0.0214931155047	0.101457974368	0.000974176	0.000299196	0.00378476	0.00378476	0.0014376686014	0.0014376686014	0.552234	0.552234	0.552234	0.000974176	0.0631899	0.00378476	0.00378476	0.00378476	0.00378476	0.00378476	0.00378476	0.00157593	0.0214931155047	0.113339	0.113339	0.113339	0.113339	0.00023645861293	0.00023645861293	0.00378476	0.000457371	0.0112678	0.0387938068247	0.00608044	0.00608044	0.115884	0.00378476	0.000974176	0.0276095016597	0.0276095016597	0.0910446	0.000974176	0.000974176	0.000974176	0.000974176	0.000974176	0.000974176	0.000974176	0.00378476	0.113339	0.0489538	0.0489538	0.0441466327162	0.0489538	0.00378476	1.93438219616	0.000974176	0.000974176	0.000974176	0.000974176	0.000974176	0.000974176	0.000457371	0.168642973908	0.168642973908	0.168642973908	0.13723	0.13723	0.168642973908	0.000974176	0.000457371	0.000194918123173	0.00070614034325	0.0712742	0.0712742	0.0712742	0.0	0.0928152	0.00434401052186	0.00434401052186	0.0100451543146	0.00113285271121	0.00434401052186	0.00434401052186	0.000457371	0.0	0.000974176	0.0947496	0.101307	0.113339	0.000974176	0.000974176	0.000974176	0.000974176	0.000974176	0.00339155	0.00378476	0.00378476	0.00378476	0.00378476	0.0955087967499	0.00378476	0.000974176	0.0102507711358	0.0276095016597	0.00157593	0.000457371	0.0925008	0.00157593	0.000457371	0.00532777	0.000974176	0.000148943	0.000974176	0.113339	0.000974176	0.000974176	0.000974176	0.000974176	0.000974176	0.00205233175127	0.00205233175127	0.00205233175127	0.00205233175127	0.00205233175127	0.00205233175127	0.113339	0.113339	1.93436e-07	0.00551304051637	0.000861578986191	0.000861578986191	0.282855941729	0.0014376686014	0.0014376686014	0.0014376686014	0.00272308	0.00272308	0.000974176	0.00378476	0.113339	0.113339	0.113339	1.93438219616	1.93438219616	0.000457371	0.00378476	0.00529345	0.00529345	0.0228831	0.00529345	0.000974176	0.284216329791	0.277414697434	0.000457371	0.00378476	0.000974176	0.000457371	0.00378476	0.00529345	0.00529345	0.0490374326842	0.00529345	0.00529345	0.0366336878338	0.0141000085825	0.00529345	0.0181934317549	0.000473374	0.0181934317549	0.0523924950034	0.0773663278118	0.000974176	0.000974176	0.000974176	0.000974176	0.000974176	0.00608044	0.00608044	0.000457371	0.00844863395806	0.000457371	0.000457371	0.000457371	0.000457371	0.0773663278118	5.4667355664e-06	1.93436e-07	0.000267401	0.00378476	0.00532777	0.277414697434	0.0387938068247	0.00157593	0.00157593	0.000974176	0.0276095016597	0.00592173	0.000457371	0.00157593	0.00157593	0.0214931155047	0.000974176	0.00157593	0.00592173	0.0371054043115	0.000974176	0.0913133	0.00331383	0.000111031	0.000111031	4.55440742366e-06	4.55440742366e-06	0.00529345	0.00529345	0.122644084747	0.00529345	0.00529345	0.00529345	0.000974176	0.000974176	0.000974176	0.000388549	0.113339	0.000457371	0.0523924950034	0.122644084747	0.0523924950034	0.0671729	0.006313	0.00608044	0.113339	0.00608044	0.00608044	1.93436e-07	0.00529345	0.00529345	0.00529345	0.00529345	0.00529345	0.00529345	4.13262e-06	4.13262e-06	4.13262e-06	0.00631371	0.00631371	0.0441868	4.64444956973e-05	0.00566019	0.552234	0.00566019	0.0276095016597	0.00566019	0.00566019	0.00566019	0.00566019	0.0102507711358	0.0102507711358	0.428466235801	0.191478108661	0.104909	0.00529345	0.00529345	0.006313	0.000974176	0.00378476	0.108851	0.00434401052186	0.00157593	0.00434401052186	0.00434401052186	0.000974176	0.00434401052186	0.00434401052186	0.00434401052186	0.00434401052186	0.0441466327162	0.00434401052186	0.00434401052186	0.273069786041	0.000148943	0.000974176	0.00070614034325	0.00434401052186	0.00434401052186	0.28155656977	0.00641191	0.24600731498	0.0	0.171294	0.00434401052186	0.108851	0.108851	0.108851	0.114634	0.00157593	0.00157593	0.00157593	0.000861578986191	0.83364	0.00224105	0.00157593	0.00529345	0.368299258041	0.0773663278118	0.0078278483766	0.000974176	0.000974176	0.101457974368	0.004984	0.113339	0.00844863395806	0.0753904	0.00378476	0.0214931155047	0.113339	0.00308563771923	0.000974176	0.000974176	0.000974176	0.0523924950034	0.0523924950034	0.0523924950034	0.19278	0.00351852688642	0.00205233175127	1.21083e-05	0.113339	0.113339	0.000457371	0.000457371	0.000457371	0.113339	0.000457371	0.168642973908	0.168642973908	0.000267401	0.0345609	0.0712742	0.0712742	1.59074278796e-05	1.59074278796e-05	1.7243448239	0.00378476	0.0276095016597	0.00157593	0.00308563771923	0.000974176	0.000457371	0.000457371	0.000457371	0.000457371	0.000457371	0.006313	0.006313	0.006313	0.00378476	0.0474481802555	0.00378476	0.000974176	0.00378476	0.000974176	0.00603757	0.00165221939908	0.113339	0.113339	0.00341450093118	0.0100451543146	0.0786679	0.0955087967499	0.00157593	0.0229751408708	0.129226221612	7.92204e-05	1.59600968114	0.000179934	0.00936865	0.006313	0.006313	0.006313	0.0523924950034	0.0523924950034	0.00378476	0.00921930180942	0.00378476	0.113339	0.113339	0.00205233175127	0.000974176	0.000974176	0.000974176	0.000974176	0.0474842	0.0324039	0.00378476	0.83364	0.83364	4.55440742366e-06	0.000126401030652	0.000126401030652	0.113339	0.107352955736	0.018002622704	0.0387938068247	0.00645766	0.00113285271121	0.00266028	0.00434401052186	0.00434401052186	0.00434401052186	0.00434401052186	0.368299258041	0.00378476	0.113339	0.113339	0.209657	0.0152241928794	0.00370357258291	0.0152241928794	0.00205233175127	0.000457371	0.000457371	0.00272308	0.00272308	0.0378602529633	0.13428	0.000405029236085	0.000405029236085	0.101307	0.000974176	0.000974176	0.000974176	0.000974176	0.0631899	0.00529345	0.552234	0.0	0.552234	0.120482461542	0.00378476	0.0387938068247	0.0066048	0.129226221612	0.0066048	0.120482461542	0.000457371	0.000457371	0.000457371	0.000974176	0.000457371	0.000457371	0.000457371	0.000457371	0.000457371	0.000974176	0.00272308	0.000457371	0.0141000085825	0.000974176	0.00157593	0.212637244314	0.122644084747	0.212637244314	0.212637244314	0.212637244314	0.00157593	0.00434401052186	0.00434401052186	0.00434401052186	0.00434401052186	0.0371054043115	0.000457371	0.000457371	0.0523924950034	0.0523924950034	0.0523924950034	0.0523924950034	0.284216329791	0.000457371	0.000457371	0.000457371	0.0523924950034	0.000457371	0.00272308	0.0228831	0.113339	0.113339	0.0202301299967	0.0202301299967	0.10169125636	0.00378476	0.0431755497808	0.0431755497808	0.00378476	0.00378476	0.00378476	0.00378476	0.00378476	0.00378476	0.00157593	4.64444956973e-05	4.64444956973e-05	4.64444956973e-05	0.113339	0.0214931155047	0.0214931155047	0.0214931155047	0.0214931155047	0.00272308	0.00434401052186	0.368299258041	0.13428	0.00378476	0.00529345	0.000457371	0.105395594936	0.000457371	0.000457371	0.00529345	0.000282387372961	0.000974176	8.35975875896e-05	0.000974176	0.626865	0.000974176	0.0441466327162	0.048702961029	0.00434401052186	0.0523924950034	0.00824969524236	0.00777253914591	0.108851	0.108851	0.108851	0.00131512410288	0.0453567847377	0.108851	0.2085	0.205846
GDC-0941_0.37	0.00217030589941	0.00217030589941	0.0341895057647	0.00260214628032	0.00565323472171	0.0104862082469	0.0104862082469	0.000105646586706	0.000105646586706	0.826864307253	0.826864307253	0.826864307253	0.00260214628032	0.515444991805	0.0104862082469	0.0104862082469	0.0104862082469	0.0104862082469	0.0104862082469	0.0104862082469	0.00260186963736	0.00217030589941	0.980402777059	0.980402777059	0.980402777059	0.980402777059	0.000207149051214	0.000207149051214	0.0104862082469	0.000963776850482	0.108794621412	0.00365855917118	0.0782654056471	0.0782654056471	1.19149071018	0.0104862082469	0.00260214628032	0.0120104747068	0.0120104747068	0.698433743529	0.00260214628032	0.00260214628032	0.00260214628032	0.00260214628032	0.00260214628032	0.00260214628032	0.00260214628032	0.0104862082469	0.980402777059	0.0926539764531	0.0926539764531	0.019042080881	0.0926539764531	0.0104862082469	0.726317720588	0.00260214628032	0.00260214628032	0.00260214628032	0.00260214628032	0.00260214628032	0.00260214628032	0.000963776850482	0.0345831245882	0.0345831245882	0.0345831245882	0.0353236874706	0.0353236874706	0.0345831245882	0.00260214628032	0.000963776850482	8.32993886261e-05	0.000316144012756	0.0355235278824	0.0355235278824	0.0355235278824	0.0	0.208788312067	0.00184300700691	0.00184300700691	0.00950432913564	0.000522063678369	0.00184300700691	0.00184300700691	0.000963776850482	0.0	0.00260214628032	0.214592757827	1.03126915497	0.980402777059	0.00260214628032	0.00260214628032	0.00260214628032	0.00260214628032	0.00260214628032	0.0458645943529	0.0104862082469	0.0104862082469	0.0104862082469	0.0104862082469	0.0962111984338	0.0104862082469	0.00260214628032	0.00937555425211	0.0120104747068	0.00260186963736	0.000963776850482	0.708963286471	0.00260186963736	0.000963776850482	0.0419284836471	0.00260214628032	0.00275933639302	0.00260214628032	0.980402777059	0.00260214628032	0.00260214628032	0.00260214628032	0.00260214628032	0.00260214628032	0.000671237523059	0.000671237523059	0.000671237523059	0.000671237523059	0.000671237523059	0.000671237523059	0.980402777059	0.980402777059	4.32725302131e-06	0.00186351974059	0.000115824898235	0.000115824898235	0.113710937647	0.000105646586706	0.000105646586706	0.000105646586706	0.0344032401176	0.0344032401176	0.00260214628032	0.0104862082469	0.980402777059	0.980402777059	0.980402777059	0.726317720588	0.726317720588	0.000963776850482	0.0104862082469	0.0574244927435	0.0574244927435	0.0566646915762	0.0574244927435	0.00260214628032	0.114218407647	0.108743966824	0.000963776850482	0.0104862082469	0.00260214628032	0.000963776850482	0.0104862082469	0.0574244927435	0.0574244927435	0.00542174694118	0.0574244927435	0.0574244927435	0.00396787286882	0.00655874867174	0.0574244927435	0.00192243598941	0.000932954346544	0.00192243598941	0.00570054245294	0.0342735013162	0.00260214628032	0.00260214628032	0.00260214628032	0.00260214628032	0.00260214628032	0.0782654056471	0.0782654056471	0.000963776850482	0.00348893218353	0.000963776850482	0.000963776850482	0.000963776850482	0.000963776850482	0.0342735013162	2.39962542191e-06	4.32725302131e-06	0.00240356577508	0.0104862082469	0.0419284836471	0.108743966824	0.00365855917118	0.00260186963736	0.00260186963736	0.00260214628032	0.0120104747068	0.0373352374908	0.000963776850482	0.00260186963736	0.00260186963736	0.00217030589941	0.00260214628032	0.00260186963736	0.0373352374908	0.0128668846471	0.00260214628032	0.702688585294	0.0444324324706	0.00122227251529	0.00122227251529	1.88130171907e-06	1.88130171907e-06	0.0574244927435	0.0574244927435	0.0192021217118	0.0574244927435	0.0574244927435	0.0574244927435	0.00260214628032	0.00260214628032	0.00260214628032	0.00478580439238	0.980402777059	0.000963776850482	0.00570054245294	0.0192021217118	0.00570054245294	0.135706507615	0.0407953902863	0.0782654056471	0.980402777059	0.0782654056471	0.0782654056471	4.32725302131e-06	0.0574244927435	0.0574244927435	0.0574244927435	0.0574244927435	0.0574244927435	0.0574244927435	5.97559030073e-05	5.97559030073e-05	5.97559030073e-05	0.0920601511205	0.0920601511205	0.348157875294	2.07485278725e-05	0.0720421432941	0.826864307253	0.0720421432941	0.0120104747068	0.0720421432941	0.0720421432941	0.0720421432941	0.0720421432941	0.00937555425211	0.00937555425211	0.194338749229	0.0844333519213	0.867531468235	0.0574244927435	0.0574244927435	0.0407953902863	0.00260214628032	0.0104862082469	0.916325870588	0.00184300700691	0.00260186963736	0.00184300700691	0.00184300700691	0.00260214628032	0.00184300700691	0.00184300700691	0.00184300700691	0.00184300700691	0.019042080881	0.00184300700691	0.00184300700691	0.118888917824	0.00275933639302	0.00260214628032	0.000316144012756	0.00184300700691	0.00184300700691	0.288757837906	0.00271080099059	0.0976923401176	0.0	0.753414468824	0.00184300700691	0.916325870588	0.916325870588	0.916325870588	0.936493867059	0.00260186963736	0.00260186963736	0.00260186963736	0.000115824898235	3.08054385882	0.0070019202139	0.00260186963736	0.0574244927435	0.16489675915	0.0342735013162	0.0127999799029	0.00260214628032	0.00260214628032	0.0341895057647	0.0381188206471	0.980402777059	0.00348893218353	0.034768866	0.0104862082469	0.00217030589941	0.980402777059	0.000243949376118	0.00260214628032	0.00260214628032	0.00260214628032	0.00570054245294	0.00570054245294	0.00570054245294	0.0441987143529	0.00171064268753	0.000671237523059	0.000224768045787	0.980402777059	0.980402777059	0.000963776850482	0.000963776850482	0.000963776850482	0.980402777059	0.000963776850482	0.0345831245882	0.0345831245882	0.00240356577508	0.0604781154185	0.0355235278824	0.0355235278824	1.04278305613e-05	1.04278305613e-05	0.809712091985	0.0104862082469	0.0120104747068	0.00260186963736	0.000243949376118	0.00260214628032	0.000963776850482	0.000963776850482	0.000963776850482	0.000963776850482	0.000963776850482	0.0407953902863	0.0407953902863	0.0407953902863	0.0104862082469	0.0228562120751	0.0104862082469	0.00260214628032	0.0104862082469	0.00260214628032	0.0868826565821	0.000156815497706	0.980402777059	0.980402777059	0.00157317407397	0.00950432913564	0.559544221176	0.0962111984338	0.00260186963736	0.00432530695882	0.0409253446471	0.00146767705647	0.587450157059	0.00242808556882	0.00239198412471	0.0407953902863	0.0407953902863	0.0407953902863	0.00570054245294	0.00570054245294	0.0104862082469	0.00843417139073	0.0104862082469	0.980402777059	0.980402777059	0.000671237523059	0.00260214628032	0.00260214628032	0.00260214628032	0.00260214628032	0.390615678824	0.0447461874118	0.0104862082469	3.08054385882	3.08054385882	1.88130171907e-06	5.28629373564e-05	5.28629373564e-05	0.980402777059	0.0422175954706	0.00736891394118	0.00365855917118	0.0947566221195	0.000522063678369	0.0332856742353	0.00184300700691	0.00184300700691	0.00184300700691	0.00184300700691	0.16489675915	0.0104862082469	0.980402777059	0.980402777059	0.821908755882	0.00662962248545	0.00157520034864	0.00662962248545	0.000671237523059	0.000963776850482	0.000963776850482	0.0344032401176	0.0344032401176	0.00362554870118	0.0342830335882	0.000271992557366	0.000271992557366	1.03126915497	0.00260214628032	0.00260214628032	0.00260214628032	0.00260214628032	0.515444991805	0.0574244927435	0.826864307253	0.0	0.826864307253	0.0529045747523	0.0104862082469	0.00365855917118	0.0443554582353	0.0409253446471	0.0443554582353	0.0529045747523	0.000963776850482	0.000963776850482	0.000963776850482	0.00260214628032	0.000963776850482	0.000963776850482	0.000963776850482	0.000963776850482	0.000963776850482	0.00260214628032	0.0344032401176	0.000963776850482	0.00655874867174	0.00260214628032	0.00260186963736	0.026774592	0.0192021217118	0.026774592	0.026774592	0.026774592	0.00260186963736	0.00184300700691	0.00184300700691	0.00184300700691	0.00184300700691	0.0128668846471	0.000963776850482	0.000963776850482	0.00570054245294	0.00570054245294	0.00570054245294	0.00570054245294	0.114218407647	0.000963776850482	0.000963776850482	0.000963776850482	0.00570054245294	0.000963776850482	0.0344032401176	0.0566646915762	0.980402777059	0.980402777059	0.00215876144059	0.00215876144059	0.0536013706471	0.0104862082469	0.0186316314385	0.0186316314385	0.0104862082469	0.0104862082469	0.0104862082469	0.0104862082469	0.0104862082469	0.0104862082469	0.00260186963736	2.07485278725e-05	2.07485278725e-05	2.07485278725e-05	0.980402777059	0.00217030589941	0.00217030589941	0.00217030589941	0.00217030589941	0.0344032401176	0.00184300700691	0.16489675915	0.0342830335882	0.0104862082469	0.0574244927435	0.000963776850482	0.0512267553869	0.000963776850482	0.000963776850482	0.0574244927435	0.000127223766388	0.00260214628032	3.90236592949e-05	0.00260214628032	0.60981268	0.00260214628032	0.019042080881	0.0210291607787	0.00184300700691	0.00570054245294	0.00340720938	0.00332813489706	0.916325870588	0.916325870588	0.916325870588	0.000554818088598	0.0218900697463	0.916325870588	0.795123283056	0.770908891765
