ANGPT2	FGFR3
ANGPT2	FGFR4
ANGPT2	FLT1
ANGPT2	FLT4
ANGPT2	IGF1R
ANGPT2	INSR
ANGPT2	KDR
ANGPT2	KIT
ANGPT2	MET
ANGPT2	NGFR
ANGPT2	PDGFRA
ANGPT2	PDGFRB
ANGPT2	TEK
ANGPT4	CSF1R
ANGPT4	EGFR
ANGPT4	EPHA2
ANGPT4	FGFR1
ANGPT4	FGFR2
ANGPT4	FGFR3
ANGPT4	FGFR4
ANGPT4	FLT1
ANGPT4	FLT4
ANGPT4	IGF1R
ANGPT4	INSR
ANGPT4	KDR
ANGPT4	KIT
ANGPT4	MET
ANGPT4	NGFR
ANGPT4	PDGFRA
ANGPT4	PDGFRB
ANGPT4	TEK
ARAF	HRAS
ARAF	KRAS
ARAF	MAP2K1
ARAF	MAP2K2
ARAF	NRAS
ARRB1	MAP2K4
ARRB2	MAP2K4
ATF2	BCL2
ATF2	MAPK11
ATF2	MAPK12
ATF2	MAPK13
ATF2	MAPK14
ATF2	MCL1
ATF4	BCL2
ATF4	MAPKAPK2
ATF4	MAPKAPK3
ATF4	MCL1
ATF4	MKNK1
ATF4	MKNK2
ATF4	RPS6KA1
ATF4	RPS6KA2
ATF4	RPS6KA3
ATF4	RPS6KA4
ATF4	RPS6KA5
ATF4	RPS6KA6
ATF6B	BCL2
ATF6B	MCL1
ATG12	FOXO1
ATG12	FOXO3
ATG12	FOXO4
ATG12	FOXO6
ATM	FOXO1
ATM	FOXO3
ATM	FOXO4
ATM	FOXO6
BAD	BCL2
BAD	BCL2L1
BAD	YWHAB
BAD	YWHAE
BAD	YWHAG
BAD	YWHAH
BAD	YWHAQ
BAD	YWHAZ
BCL2	CREB1
BCL2	CREB3
BCL2	CREB3L1
BCL2	CREB3L2
BCL2	CREB3L3
BCL2	CREB3L4
BCL2	CREB5
BCL2L11	FOXO1
BCL2L11	FOXO3
BCL2L11	FOXO4
BCL2L11	FOXO6
BCL2L1	NFKB1
BCL2L1	RELA
BCL2	NR4A1
BCL6	FOXO1
BCL6	FOXO3
BCL6	FOXO4
BCL6	FOXO6
BDNF	NTRK1
BDNF	NTRK2
BNIP3	FOXO1
BNIP3	FOXO3
BNIP3	FOXO4
BNIP3	FOXO6
BRAF	HRAS
BRAF	KRAS
BRAF	MAP2K1
BRAF	MAP2K2
BRAF	MRAS
BRAF	NRAS
BRAF	RAP1A
BRAF	RAP1B
BRAF	RHEB
BRAF	RRAS
BRAF	RRAS2
C8orf44-SGK3	FOXO1
C8orf44-SGK3	FOXO3
C8orf44-SGK3	FOXO4
C8orf44-SGK3	FOXO6
C8orf44-SGK3	PDPK1
CACNA1A	CACNA1B
CACNA1A	CACNA1C
CACNA1A	CACNA1D
CACNA1A	CACNA1E
CACNA1A	CACNA1F
CACNA1A	CACNA1G
CACNA1A	CACNA1H
CACNA1A	CACNA1I
CACNA1A	CACNA1S
CACNA1A	CACNA2D1
CACNA1A	CACNA2D2
CACNA1A	CACNA2D3
CACNA1A	CACNA2D4
CACNA1A	CACNB1
CACNA1A	CACNB2
CACNA1A	CACNB3
CACNA1A	CACNB4
CACNA1A	CACNG1
CACNA1A	CACNG2
CACNA1A	CACNG3
CACNA1A	CACNG4
CACNA1A	CACNG5
CACNA1A	CACNG6
CACNA1A	CACNG7
CACNA1A	CACNG8
CACNA1A	RASGRF1
CACNA1A	RASGRF2
CACNA1A	RASGRP1
CACNA1A	RASGRP2
CACNA1A	RASGRP3
CACNA1A	RASGRP4
CACNA1B	CACNA1C
CACNA1B	CACNA1D
CACNA1B	CACNA1E
CACNA1B	CACNA1F
CACNA1B	CACNA1G
CACNA1B	CACNA1H
CACNA1B	CACNA1I
CACNA1B	CACNA1S
CACNA1B	CACNA2D1
CACNA1B	CACNA2D2
CACNA1B	CACNA2D3
CACNA1B	CACNA2D4
CACNA1B	CACNB1
CACNA1B	CACNB2
CACNA1B	CACNB3
CACNA1B	CACNB4
CACNA1B	CACNG1
CACNA1B	CACNG2
CACNA1B	CACNG3
CACNA1B	CACNG4
CACNA1B	CACNG5
CACNA1B	CACNG6
CACNA1B	CACNG7
CACNA1B	CACNG8
CACNA1B	RASGRF1
CACNA1B	RASGRF2
CACNA1B	RASGRP1
CACNA1B	RASGRP2
CACNA1B	RASGRP3
CACNA1B	RASGRP4
CACNA1C	CACNA1D
CACNA1C	CACNA1E
CACNA1C	CACNA1F
CACNA1C	CACNA1G
CACNA1C	CACNA1H
CACNA1C	CACNA1I
CACNA1C	CACNA1S
CACNA1C	CACNA2D1
CACNA1C	CACNA2D2
CACNA1C	CACNA2D3
CACNA1C	CACNA2D4
CACNA1C	CACNB1
CACNA1C	CACNB2
CACNA1C	CACNB3
CACNA1C	CACNB4
CACNA1C	CACNG1
CACNA1C	CACNG2
CACNA1C	CACNG3
CACNA1C	CACNG4
CACNA1C	CACNG5
CACNA1C	CACNG6
CACNA1C	CACNG7
CACNA1C	CACNG8
CACNA1C	RASGRF1
CACNA1C	RASGRF2
CACNA1C	RASGRP1
CACNA1C	RASGRP2
CACNA1C	RASGRP3
CACNA1C	RASGRP4
CACNA1D	CACNA1E
CACNA1D	CACNA1F
CACNA1D	CACNA1G
CACNA1D	CACNA1H
CACNA1D	CACNA1I
CACNA1D	CACNA1S
CACNA1D	CACNA2D1
CACNA1D	CACNA2D2
CACNA1D	CACNA2D3
CACNA1D	CACNA2D4
CACNA1D	CACNB1
CACNA1D	CACNB2
CACNA1D	CACNB3
CACNA1D	CACNB4
CACNA1D	CACNG1
CACNA1D	CACNG2
CACNA1D	CACNG3
CACNA1D	CACNG4
CACNA1D	CACNG5
CACNA1D	CACNG6
CACNA1D	CACNG7
CACNA1D	CACNG8
CACNA1D	RASGRF1
CACNA1D	RASGRF2
CACNA1D	RASGRP1
CACNA1D	RASGRP2
CACNA1D	RASGRP3
CACNA1D	RASGRP4
CACNA1E	CACNA1F
CACNA1E	CACNA1G
CACNA1E	CACNA1H
CACNA1E	CACNA1I
CACNA1E	CACNA1S
CACNA1E	CACNA2D1
CACNA1E	CACNA2D2
CACNA1E	CACNA2D3
CACNA1E	CACNA2D4
CACNA1E	CACNB1
CACNA1E	CACNB2
CACNA1E	CACNB3
CACNA1E	CACNB4
CACNA1E	CACNG1
CACNA1E	CACNG2
CACNA1E	CACNG3
CACNA1E	CACNG4
CACNA1E	CACNG5
CACNA1E	CACNG6
CACNA1E	CACNG7
CACNA1E	CACNG8
CACNA1E	RASGRF1
CACNA1E	RASGRF2
CACNA1E	RASGRP1
CACNA1E	RASGRP2
CACNA1E	RASGRP3
CACNA1E	RASGRP4
CACNA1F	CACNA1G
CACNA1F	CACNA1H
CACNA1F	CACNA1I
CACNA1F	CACNA1S
CACNA1F	CACNA2D1
CACNA1F	CACNA2D2
CACNA1F	CACNA2D3
CACNA1F	CACNA2D4
